combo_idx,group,role,a,ratio,worbit,u_peak,u_rms,v_peak,T_total,t_settle,variant,sensor_grade,tau_slip,sigma_slip,slip_fit_r2,sigma_pos_rms,sigma_vel_rms,sigma_psi_rms,sigma_bg_rms,sigma_pos_rms_full,sigma_vel_rms_full,sigma_psi_rms_full,sigma_bg_rms_full,achieved_pos_rms,achieved_pos_rms_full,ratio_achieved_to_bound
10,loaded,keep,0.8,0.6,-0.7499,0.09459262661955169,0.07428773120457864,0.5999199975411856,17.757395138497362,1.7757395138497363,B3,realistic,0.0671442197342874,0.007505164296904163,0.9030693749720955,0.0022495142960728192,0.010537577538718179,0.002331333752047385,0.007709496676234199,0.033638892728196854,0.010639490307990534,0.003310926834332515,0.011031507908010673,0.015276908595237488,0.015995453294746095,6.791203159681079
13,loaded,keep,0.8,0.8,0.5868,0.07442813211233741,0.05115853983639491,0.4694399693004478,22.41508284655619,2.0,B0,default,0.06555624516079694,0.009204892816949112,0.9800499019645168,0.004478731532494908,0.03202576418796588,0.002383943011012863,0.008376362839678462,0.03021157658640108,0.033873722834749403,0.0031741904945738852,0.010962683915417559,0.015597168699448204,0.016233953301744704,3.4824969048233383
13,loaded,keep,0.8,0.8,0.5868,0.07442813211233741,0.05115853983639491,0.4694399693004478,22.41508284655619,2.0,B1,default,0.06555624516079694,0.009204892816949112,0.9800499019645168,0.0007450081340954037,0.0003513910548800804,0.0023820698723671925,0.008369490972084484,0.029885964946010625,0.0013431205718858817,0.003172881183796853,0.010957888628037872,0.015597168699448204,0.016233953301744704,20.93556833226585
13,loaded,keep,0.8,0.8,0.5868,0.07442813211233741,0.05115853983639491,0.4694399693004478,22.41508284655619,2.0,B2,default,0.06555624516079694,0.009204892816949112,0.9800499019645168,0.000993005591573371,0.006042608478945843,0.002382116798504473,0.00837025764079454,0.02989269373277142,0.006183403119085795,0.0031729138179594006,0.010958422347667215,0.015597168699448204,0.016233953301744704,15.707030083018182
13,loaded,keep,0.8,0.8,0.5868,0.07442813211233741,0.05115853983639491,0.4694399693004478,22.41508284655619,2.0,B3,default,0.06555624516079694,0.009204892816949112,0.9800499019645168,0.002444848732838487,0.01180267336857109,0.002382643770404743,0.00837274754948751,0.029973487015660126,0.011876266138426706,0.00317328494811075,0.01096015609225322,0.015597168699448204,0.016233953301744704,6.379604795156296
13,loaded,keep,0.8,0.8,0.5868,0.07442813211233741,0.05115853983639491,0.4694399693004478,22.41508284655619,2.0,B0,realistic,0.06555624516079694,0.009204892816949112,0.9800499019645168,0.004478644180173338,0.03202524258134795,0.0022733483018227223,0.008007458072115418,0.03021156459674202,0.033873255706256926,0.0030878129694048525,0.010608564510493489,0.015597168699448204,0.016233953301744704,3.4825648281003967
13,loaded,keep,0.8,0.8,0.5868,0.07442813211233741,0.05115853983639491,0.4694399693004478,22.41508284655619,2.0,B1,realistic,0.06555624516079694,0.009204892816949112,0.9800499019645168,0.0008353974863899926,0.0041230966698868115,0.0022712129650126482,0.008000705656846907,0.02988818576627024,0.004322909479045325,0.003086349728069107,0.010603914189656347,0.015597168699448204,0.016233953301744704,18.670356271777077
13,loaded,keep,0.8,0.8,0.5868,0.07442813211233741,0.05115853983639491,0.4694399693004478,22.41508284655619,2.0,B2,realistic,0.06555624516079694,0.009204892816949112,0.9800499019645168,0.0010360384479139722,0.006458443187502882,0.0022712599671164528,0.008001361198892262,0.029894066185801163,0.006591432044111526,0.0030863819113000394,0.010604364825337075,0.015597168699448204,0.016233953301744704,15.054623436854653
13,loaded,keep,0.8,0.8,0.5868,0.07442813211233741,0.05115853983639491,0.4694399693004478,22.41508284655619,2.0,B3,realistic,0.06555624516079694,0.009204892816949112,0.9800499019645168,0.0024483602624994507,0.012253662347814755,0.0022718907359098287,0.008004131979722027,0.029973771291561195,0.012326783450258998,0.003086818182949874,0.010606270892664625,0.015597168699448204,0.016233953301744704,6.37045492787306
19,unloaded,keep,1.5,0.4,0.339,0.04304963297463877,0.02693189646535919,0.5084999609318182,38.06893986536629,2.0,B0,default,0.05711594366053815,0.006499093363275463,0.9212066071552923,0.004470438662690095,0.03190546086491125,0.002450639748220333,0.009772565009617517,0.023359255729824266,0.033016144887273696,0.0029283463541954716,0.01111872163422701,0.01576375834800809,0.015905561344930985,3.5262218179104194
