model,window,regime,split,wheel,state,bin_kind,bin_center,n,rmse_norm,rmse_phys,batch,fold
ssm,32,S1_train,same_subset,3,omega_z_derived,wz,1.5,16402,0.044020783475339026,0.396482475027324,b2048_ep100,S1
ssm,32,S1_train,same_subset,3,omega_z_derived,wz,3.0,16965,0.05974399695220729,0.5380969149017065,b2048_ep100,S1
ssm,32,S1_train,same_subset,3,omega_z_derived,wz,6.0,15206,0.08302665400844997,0.747797078462921,b2048_ep100,S1
ssm,32,S1_train,same_subset,3,omega_z_derived,wz,12.0,7284,0.11464604129279236,1.0325837619249882,b2048_ep100,S1
ssm,32,S1_train,same_subset,3,omega_z_derived,wz,24.0,642,0.08572995400821526,0.772144920323773,b2048_ep100,S1
ssm,32,S1_train,same_subset,4,gamma,wz,0.5,77254,0.03477178158426091,2.879329116375144,b2048_ep100,S1
ssm,32,S1_train,same_subset,4,gamma,wz,1.5,16087,0.0547665974961017,4.535029598909514,b2048_ep100,S1
ssm,32,S1_train,same_subset,4,gamma,wz,3.0,16571,0.05880516699144102,4.869449357748729,b2048_ep100,S1
ssm,32,S1_train,same_subset,4,gamma,wz,6.0,15308,0.0725905216671058,6.01096617010963,b2048_ep100,S1
ssm,32,S1_train,same_subset,4,gamma,wz,12.0,7618,0.08942969811418731,7.405359233091802,b2048_ep100,S1
ssm,32,S1_train,same_subset,4,gamma,wz,24.0,921,0.0789298074090041,6.5359001513301145,b2048_ep100,S1
ssm,32,S1_train,same_subset,4,zx,wz,0.5,77254,0.028828895432086145,8.829518793307657e-06,b2048_ep100,S1
ssm,32,S1_train,same_subset,4,zx,wz,1.5,16087,0.03907914876724263,1.1968896946942876e-05,b2048_ep100,S1
ssm,32,S1_train,same_subset,4,zx,wz,3.0,16571,0.04586557223360945,1.404739673537333e-05,b2048_ep100,S1
ssm,32,S1_train,same_subset,4,zx,wz,6.0,15308,0.052137128962335674,1.5968206658546324e-05,b2048_ep100,S1
ssm,32,S1_train,same_subset,4,zx,wz,12.0,7618,0.061946937337302124,1.89726883081065e-05,b2048_ep100,S1
ssm,32,S1_train,same_subset,4,zx,wz,24.0,921,0.06306177864947303,1.9314134366035153e-05,b2048_ep100,S1
ssm,32,S1_train,same_subset,4,zy,wz,0.5,77254,0.07549759414992302,1.5725503962442666e-05,b2048_ep100,S1
ssm,32,S1_train,same_subset,4,zy,wz,1.5,16087,0.08433271062850332,1.756578325180583e-05,b2048_ep100,S1
ssm,32,S1_train,same_subset,4,zy,wz,3.0,16571,0.08621432154808857,1.7957706717367086e-05,b2048_ep100,S1
ssm,32,S1_train,same_subset,4,zy,wz,6.0,15308,0.09948899484476968,2.072270780274996e-05,b2048_ep100,S1
ssm,32,S1_train,same_subset,4,zy,wz,12.0,7618,0.12063717271985018,2.5127692570943576e-05,b2048_ep100,S1
ssm,32,S1_train,same_subset,4,zy,wz,24.0,921,0.12684797166125342,2.642134890694471e-05,b2048_ep100,S1
ssm,32,S1_train,same_subset,4,omega_z_derived,wz,0.5,77254,0.025349762991851568,0.22831798934237002,b2048_ep100,S1
ssm,32,S1_train,same_subset,4,omega_z_derived,wz,1.5,16087,0.04756075506745586,0.4283659761275519,b2048_ep100,S1
ssm,32,S1_train,same_subset,4,omega_z_derived,wz,3.0,16571,0.05580373455202248,0.5026081101747845,b2048_ep100,S1
ssm,32,S1_train,same_subset,4,omega_z_derived,wz,6.0,15308,0.07628155184452824,0.6870458925654233,b2048_ep100,S1
ssm,32,S1_train,same_subset,4,omega_z_derived,wz,12.0,7618,0.11651264019347271,1.049395678787843,b2048_ep100,S1
ssm,32,S1_train,same_subset,4,omega_z_derived,wz,24.0,921,0.11843741190351846,1.066731541333064,b2048_ep100,S1
ssm,32,S1_train,cross_subset,1,gamma,overall,,1396107,0.05245609450434375,4.343705026686521,b2048_ep100,S1
ssm,32,S1_train,cross_subset,1,zx,overall,,1396107,0.04516547794691222,1.383297680829247e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,1,zy,overall,,1396107,0.09392145360750012,1.9563036808416516e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,1,omega_z_derived,overall,,1396107,0.052916000565471286,0.4765991246952398,b2048_ep100,S1
ssm,32,S1_train,cross_subset,2,gamma,overall,,1396107,0.05672282464390024,4.697017972374638,b2048_ep100,S1
ssm,32,S1_train,cross_subset,2,zx,overall,,1396107,0.05920345706926173,1.813243431825337e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,2,zy,overall,,1396107,0.09984625472074053,2.0797122116698305e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,2,omega_z_derived,overall,,1396107,0.055626868419178556,0.5010151280294827,b2048_ep100,S1
ssm,32,S1_train,cross_subset,3,gamma,overall,,1396107,0.05778817776125241,4.7852360669157585,b2048_ep100,S1
ssm,32,S1_train,cross_subset,3,zx,overall,,1396107,0.06564356432264751,2.0104866485630858e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,3,zy,overall,,1396107,0.10018624735031818,2.086793971558277e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,3,omega_z_derived,overall,,1396107,0.05776035223471922,0.5202308001923872,b2048_ep100,S1
ssm,32,S1_train,cross_subset,4,gamma,overall,,1396107,0.05544993261707112,4.59161428150599,b2048_ep100,S1
ssm,32,S1_train,cross_subset,4,zx,overall,,1396107,0.04271041997767091,1.3081058161887274e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,4,zy,overall,,1396107,0.08996715031291652,1.8739389091614154e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,4,omega_z_derived,overall,,1396107,0.0555285100427451,0.5001292425579115,b2048_ep100,S1
ssm,32,S1_train,cross_subset,1,gamma,slip,0.005,324196,0.049996920291823815,4.140069382799844,b2048_ep100,S1
ssm,32,S1_train,cross_subset,1,gamma,slip,0.02,360194,0.04589671937037853,3.800546144355609,b2048_ep100,S1
ssm,32,S1_train,cross_subset,1,gamma,slip,0.065,577172,0.041100904867606064,3.403421586215416,b2048_ep100,S1
ssm,32,S1_train,cross_subset,1,gamma,slip,0.2,109314,0.08543549435463393,7.074613235813913,b2048_ep100,S1
ssm,32,S1_train,cross_subset,1,gamma,slip,0.65,22193,0.14125259001922383,11.696630911770985,b2048_ep100,S1
ssm,32,S1_train,cross_subset,1,gamma,slip,1.5,3038,0.13664886426255013,11.315412549312411,b2048_ep100,S1
ssm,32,S1_train,cross_subset,1,zx,slip,0.005,324196,0.04160789351173738,1.2743383755511526e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,1,zx,slip,0.02,360194,0.045711546334874294,1.4000222743005155e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,1,zx,slip,0.065,577172,0.043313964375587356,1.3265907582275849e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,1,zx,slip,0.2,109314,0.05218334907678867,1.5982362642110257e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,1,zx,slip,0.65,22193,0.0713195203869024,2.1843259563356717e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,1,zx,slip,1.5,3038,0.11569200536807006,3.543336364611062e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,1,zy,slip,0.005,324196,0.10364878166291557,2.1589155847160002e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,1,zy,slip,0.02,360194,0.09100719900025064,1.895602216429195e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,1,zy,slip,0.065,577172,0.08430465771021119,1.7559940065940038e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,1,zy,slip,0.2,109314,0.10874115461008153,2.264985363859466e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,1,zy,slip,0.65,22193,0.139463194865794,2.9048992179470924e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,1,zy,slip,1.5,3038,0.0868652142062566,1.8093282152913302e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,1,omega_z_derived,slip,0.005,324196,0.05004982529366101,0.450784312329082,b2048_ep100,S1
ssm,32,S1_train,cross_subset,1,omega_z_derived,slip,0.02,360194,0.04395473684469376,0.395887612112172,b2048_ep100,S1
ssm,32,S1_train,cross_subset,1,omega_z_derived,slip,0.065,577172,0.04015177929377681,0.36163547248234634,b2048_ep100,S1
ssm,32,S1_train,cross_subset,1,omega_z_derived,slip,0.2,109314,0.09434067342574341,0.8496991816726229,b2048_ep100,S1
ssm,32,S1_train,cross_subset,1,omega_z_derived,slip,0.65,22193,0.14142112327152748,1.2737391874738204,b2048_ep100,S1
ssm,32,S1_train,cross_subset,1,omega_z_derived,slip,1.5,3038,0.1332830884166866,1.2004422593781738,b2048_ep100,S1
ssm,32,S1_train,cross_subset,2,gamma,slip,0.005,395871,0.052660744588734695,4.360651313447897,b2048_ep100,S1
ssm,32,S1_train,cross_subset,2,gamma,slip,0.02,369968,0.05405410316481033,4.47603045411921,b2048_ep100,S1
ssm,32,S1_train,cross_subset,2,gamma,slip,0.065,543469,0.05869908548779766,4.860665119919859,b2048_ep100,S1
ssm,32,S1_train,cross_subset,2,gamma,slip,0.2,74099,0.07073478748898543,5.857299331952156,b2048_ep100,S1
ssm,32,S1_train,cross_subset,2,gamma,slip,0.65,12694,0.07415960286393863,6.1408962667329705,b2048_ep100,S1
ssm,32,S1_train,cross_subset,2,zx,slip,0.005,395871,0.05484357740935025,1.6797119355336794e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,2,zx,slip,0.02,369968,0.0624424620250968,1.9124454255670773e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,2,zx,slip,0.065,543469,0.05136504144565221,1.5731736924983982e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,2,zx,slip,0.2,74099,0.07911831971693277,2.4231822982024765e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,2,zx,slip,0.65,12694,0.1689598164667913,5.174786796887439e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,2,zy,slip,0.005,395871,0.09797698148258363,2.0407768329854956e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,2,zy,slip,0.02,369968,0.10353850046056252,2.1566185211961527e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,2,zy,slip,0.065,543469,0.09644524370966646,2.008872042041275e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,2,zy,slip,0.2,74099,0.10205734241968381,2.125767265418675e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,2,zy,slip,0.65,12694,0.15997654101340494,3.332174691782445e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,2,omega_z_derived,slip,0.005,395871,0.04881161220858195,0.4396320849077513,b2048_ep100,S1
ssm,32,S1_train,cross_subset,2,omega_z_derived,slip,0.02,369968,0.048521371664278834,0.4370179722028609,b2048_ep100,S1
ssm,32,S1_train,cross_subset,2,omega_z_derived,slip,0.065,543469,0.05992055627893799,0.5396871337330209,b2048_ep100,S1
ssm,32,S1_train,cross_subset,2,omega_z_derived,slip,0.2,74099,0.08072472465654823,0.7270642660337311,b2048_ep100,S1
ssm,32,S1_train,cross_subset,2,omega_z_derived,slip,0.65,12694,0.07512018270896514,0.6765857763899301,b2048_ep100,S1
ssm,32,S1_train,cross_subset,3,gamma,slip,0.005,360236,0.05702303883948322,4.721877589832371,b2048_ep100,S1
ssm,32,S1_train,cross_subset,3,gamma,slip,0.02,331036,0.04200909138286567,3.4786253282754043,b2048_ep100,S1
ssm,32,S1_train,cross_subset,3,gamma,slip,0.065,502634,0.040743271448415774,3.3738072211499968,b2048_ep100,S1
ssm,32,S1_train,cross_subset,3,gamma,slip,0.2,128253,0.10268485455364064,8.502972175103393,b2048_ep100,S1
ssm,32,S1_train,cross_subset,3,gamma,slip,0.65,40701,0.10498321108893782,8.693291016935156,b2048_ep100,S1
ssm,32,S1_train,cross_subset,3,gamma,slip,1.5,33247,0.09035372001041875,7.4818742329853745,b2048_ep100,S1
ssm,32,S1_train,cross_subset,3,zx,slip,0.005,360236,0.05721129872266565,1.752228899891222e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,3,zx,slip,0.02,331036,0.07160294721248804,2.1930065604491734e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,3,zx,slip,0.065,502634,0.06401560288892064,1.960626518303192e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,3,zx,slip,0.2,128253,0.0698171019022425,2.1383109000500956e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,3,zx,slip,0.65,40701,0.07016376781256418,2.1489283483323015e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,3,zx,slip,1.5,33247,0.08745673127829175,2.6785655187701936e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,3,zy,slip,0.005,360236,0.1072108539876802,2.2331105075706393e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,3,zy,slip,0.02,331036,0.09574981506080006,1.9943868583272762e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,3,zy,slip,0.065,502634,0.08939368045635267,1.861994003860169e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,3,zy,slip,0.2,128253,0.12276969326230422,2.5571878398344018e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,3,zy,slip,0.65,40701,0.11770830983670015,2.4517635467942857e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,3,zy,slip,1.5,33247,0.09870222318963041,2.05588299492639e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,3,omega_z_derived,slip,0.005,360236,0.05458190416278758,0.4916034369604176,b2048_ep100,S1
ssm,32,S1_train,cross_subset,3,omega_z_derived,slip,0.02,331036,0.04313883259741778,0.3885389983482493,b2048_ep100,S1
ssm,32,S1_train,cross_subset,3,omega_z_derived,slip,0.065,502634,0.03667726891107308,0.3303415615774049,b2048_ep100,S1
ssm,32,S1_train,cross_subset,3,omega_z_derived,slip,0.2,128253,0.10727041325130027,0.9661536116663032,b2048_ep100,S1
ssm,32,S1_train,cross_subset,3,omega_z_derived,slip,0.65,40701,0.11663776135591077,1.0505226089386759,b2048_ep100,S1
ssm,32,S1_train,cross_subset,3,omega_z_derived,slip,1.5,33247,0.08891628092756376,0.8008432460575057,b2048_ep100,S1
ssm,32,S1_train,cross_subset,4,gamma,slip,0.005,327173,0.057265289649289716,4.741937515762565,b2048_ep100,S1
ssm,32,S1_train,cross_subset,4,gamma,slip,0.02,365664,0.048681490773537624,4.03114328298542,b2048_ep100,S1
ssm,32,S1_train,cross_subset,4,gamma,slip,0.065,587359,0.050997043908426506,4.222886105312433,b2048_ep100,S1
ssm,32,S1_train,cross_subset,4,gamma,slip,0.2,75719,0.08776801746456317,7.267761294699069,b2048_ep100,S1
ssm,32,S1_train,cross_subset,4,gamma,slip,0.65,33261,0.06568368793390117,5.439035520389723,b2048_ep100,S1
ssm,32,S1_train,cross_subset,4,gamma,slip,1.5,6931,0.1193900955619237,9.886274516478114,b2048_ep100,S1
ssm,32,S1_train,cross_subset,4,zx,slip,0.005,327173,0.0322771478709358,9.885626190357289e-06,b2048_ep100,S1
ssm,32,S1_train,cross_subset,4,zx,slip,0.02,365664,0.04068210666097884,1.2459840029817411e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,4,zx,slip,0.065,587359,0.04357164690679127,1.3344828843002374e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,4,zx,slip,0.2,75719,0.05077717939561228,1.5551690519646563e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,4,zx,slip,0.65,33261,0.08188409118972688,2.5078904731567228e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,4,zx,slip,1.5,6931,0.0985929797406383,3.0196389926348185e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,4,zy,slip,0.005,327173,0.08974988115824693,1.869413358922699e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,4,zy,slip,0.02,365664,0.08548556188011201,1.7805912317712465e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,4,zy,slip,0.065,587359,0.08794644664048258,1.831849359469213e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,4,zy,slip,0.2,75719,0.10947130213087727,2.2801937128212254e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,4,zy,slip,0.65,33261,0.11558164610194505,2.40746695626217e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,4,zy,slip,1.5,6931,0.11885060509751234,2.475556580180921e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,4,omega_z_derived,slip,0.005,327173,0.056628424586374466,0.510035854983903,b2048_ep100,S1
ssm,32,S1_train,cross_subset,4,omega_z_derived,slip,0.02,365664,0.04594717710553402,0.4138329457386129,b2048_ep100,S1
ssm,32,S1_train,cross_subset,4,omega_z_derived,slip,0.065,587359,0.0512412279368667,0.46151493162836427,b2048_ep100,S1
ssm,32,S1_train,cross_subset,4,omega_z_derived,slip,0.2,75719,0.09670552253203406,0.8709986941461639,b2048_ep100,S1
ssm,32,S1_train,cross_subset,4,omega_z_derived,slip,0.65,33261,0.06283952719834324,0.5659774612394933,b2048_ep100,S1
ssm,32,S1_train,cross_subset,4,omega_z_derived,slip,1.5,6931,0.12129269067789103,1.0924482120958734,b2048_ep100,S1
ssm,32,S1_train,cross_subset,1,gamma,wz,0.5,702227,0.03574445566056278,2.959872840310586,b2048_ep100,S1
ssm,32,S1_train,cross_subset,1,gamma,wz,1.5,213385,0.052971565300601896,4.386389287532156,b2048_ep100,S1
ssm,32,S1_train,cross_subset,1,gamma,wz,3.0,210339,0.060614748297223166,5.019294428120433,b2048_ep100,S1
ssm,32,S1_train,cross_subset,1,gamma,wz,6.0,174124,0.07320684752634989,6.0620019458105165,b2048_ep100,S1
ssm,32,S1_train,cross_subset,1,gamma,wz,12.0,86852,0.0830674730388119,6.878525708914801,b2048_ep100,S1
ssm,32,S1_train,cross_subset,1,gamma,wz,24.0,9180,0.06628447127154129,5.488784275405077,b2048_ep100,S1
ssm,32,S1_train,cross_subset,1,zx,wz,0.5,702227,0.03421261028100712,1.0478406505819336e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,1,zx,wz,1.5,213385,0.045930938674372264,1.4067416740175473e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,1,zx,wz,3.0,210339,0.05252070554860214,1.6085685898291458e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,1,zx,wz,6.0,174124,0.058211411160295615,1.7828596664070676e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,1,zx,wz,12.0,86852,0.06501202144463852,1.9911441513181185e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,1,zx,wz,24.0,9180,0.06476027544744946,1.9834338450947864e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,1,zy,wz,0.5,702227,0.08520357363141084,1.7747176570259835e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,1,zy,wz,1.5,213385,0.09402129345129288,1.9583832298116964e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,1,zy,wz,3.0,210339,0.09731784520986432,2.02704758619442e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,1,zy,wz,6.0,174124,0.10125599086702469,2.1090757967001134e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,1,zy,wz,12.0,86852,0.12478426567735347,2.5991496635629586e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,1,zy,wz,24.0,9180,0.14813341395910862,3.085492478048266e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,1,omega_z_derived,wz,0.5,702227,0.024335131235554697,0.21917949433573025,b2048_ep100,S1
ssm,32,S1_train,cross_subset,1,omega_z_derived,wz,1.5,213385,0.04716808656096859,0.424829324368402,b2048_ep100,S1
ssm,32,S1_train,cross_subset,1,omega_z_derived,wz,3.0,210339,0.05712873418914092,0.5145419989895929,b2048_ep100,S1
ssm,32,S1_train,cross_subset,1,omega_z_derived,wz,6.0,174124,0.08152144420310573,0.7342400887425349,b2048_ep100,S1
ssm,32,S1_train,cross_subset,1,omega_z_derived,wz,12.0,86852,0.1114936571516484,1.004191148985292,b2048_ep100,S1
ssm,32,S1_train,cross_subset,1,omega_z_derived,wz,24.0,9180,0.10190566908266142,0.9178349113173689,b2048_ep100,S1
ssm,32,S1_train,cross_subset,2,gamma,wz,0.5,696372,0.0359452327214187,2.9764984823193545,b2048_ep100,S1
ssm,32,S1_train,cross_subset,2,gamma,wz,1.5,215274,0.05428885125862537,4.495469110791327,b2048_ep100,S1
ssm,32,S1_train,cross_subset,2,gamma,wz,3.0,208608,0.06487892794289139,5.372396172368197,b2048_ep100,S1
ssm,32,S1_train,cross_subset,2,gamma,wz,6.0,175448,0.08171812454917651,6.766790905899439,b2048_ep100,S1
ssm,32,S1_train,cross_subset,2,gamma,wz,12.0,89662,0.09573217656095208,7.927245337511467,b2048_ep100,S1
ssm,32,S1_train,cross_subset,2,gamma,wz,24.0,10743,0.08962410486747029,7.421457354608611,b2048_ep100,S1
ssm,32,S1_train,cross_subset,2,zx,wz,0.5,696372,0.039408869251567315,1.2069881502646101e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,2,zx,wz,1.5,215274,0.05588846848614365,1.7117141513804736e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,2,zx,wz,3.0,208608,0.06995841033503876,2.142638798769088e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,2,zx,wz,6.0,175448,0.08392990359365882,2.5705482294335805e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,2,zx,wz,12.0,89662,0.09525703303705677,2.917467876303477e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,2,zx,wz,24.0,10743,0.08017688338275024,2.455603270484982e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,2,zy,wz,0.5,696372,0.09602583064994719,2.000136026704864e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,2,zy,wz,1.5,215274,0.0994909100355781,2.072310670960419e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,2,zy,wz,3.0,208608,0.10066010313114175,2.0966639641081477e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,2,zy,wz,6.0,175448,0.10248309520393824,2.1346353307606704e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,2,zy,wz,12.0,89662,0.11602281273993297,2.4166560821173134e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,2,zy,wz,24.0,10743,0.13736399334454286,2.861174645745478e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,2,omega_z_derived,wz,0.5,696372,0.021886177947914788,0.19712247980635375,b2048_ep100,S1
ssm,32,S1_train,cross_subset,2,omega_z_derived,wz,1.5,215274,0.04362041567244653,0.3928764779304913,b2048_ep100,S1
ssm,32,S1_train,cross_subset,2,omega_z_derived,wz,3.0,208608,0.05701471949758577,0.5135151016122901,b2048_ep100,S1
ssm,32,S1_train,cross_subset,2,omega_z_derived,wz,6.0,175448,0.08570028932158288,0.7718777390641947,b2048_ep100,S1
ssm,32,S1_train,cross_subset,2,omega_z_derived,wz,12.0,89662,0.12538724693539857,1.1293266970057199,b2048_ep100,S1
ssm,32,S1_train,cross_subset,2,omega_z_derived,wz,24.0,10743,0.1366139765364691,1.2304426060669222,b2048_ep100,S1
ssm,32,S1_train,cross_subset,3,gamma,wz,0.5,701489,0.03516902088443092,2.9122231078525602,b2048_ep100,S1
ssm,32,S1_train,cross_subset,3,gamma,wz,1.5,214074,0.05718481985480848,4.735274105357998,b2048_ep100,S1
ssm,32,S1_train,cross_subset,3,gamma,wz,3.0,212827,0.07123537290990728,5.898751057492252,b2048_ep100,S1
ssm,32,S1_train,cross_subset,3,gamma,wz,6.0,175495,0.08313988457584892,6.884521859340966,b2048_ep100,S1
ssm,32,S1_train,cross_subset,3,gamma,wz,12.0,84793,0.09512624566356247,7.877070328241082,b2048_ep100,S1
ssm,32,S1_train,cross_subset,3,gamma,wz,24.0,7429,0.0678821799184105,5.621084916374606,b2048_ep100,S1
ssm,32,S1_train,cross_subset,3,zx,wz,0.5,701489,0.04642432543578125,1.421852789592214e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,3,zx,wz,1.5,214074,0.0651383537474726,1.9950133713406603e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,3,zx,wz,3.0,212827,0.07780268010112534,2.382887779330268e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,3,zx,wz,6.0,175495,0.09004125367077025,2.757722519378618e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,3,zx,wz,12.0,84793,0.09942181305596784,3.0450239378514686e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,3,zx,wz,24.0,7429,0.0791087243399289,2.422888416893013e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,3,zy,wz,0.5,701489,0.0894410816457512,1.862981329525006e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,3,zy,wz,1.5,214074,0.10098357429749195,2.1034015925627847e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,3,zy,wz,3.0,212827,0.10605052987734485,2.2089419486652826e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,3,zy,wz,6.0,175495,0.1111929937976096,2.3160550784594977e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,3,zy,wz,12.0,84793,0.13344888604159583,2.7796263032263172e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,3,zy,wz,24.0,7429,0.1396632059358315,2.909065277776265e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,3,omega_z_derived,wz,0.5,701489,0.0204837620221422,0.18449132485248554,b2048_ep100,S1
ssm,32,S1_train,cross_subset,3,omega_z_derived,wz,1.5,214074,0.04581745638584111,0.41266458870481926,b2048_ep100,S1
ssm,32,S1_train,cross_subset,3,omega_z_derived,wz,3.0,212827,0.06792587544398802,0.6117887299647339,b2048_ep100,S1
ssm,32,S1_train,cross_subset,3,omega_z_derived,wz,6.0,175495,0.09195141057976833,0.8281797817011575,b2048_ep100,S1
ssm,32,S1_train,cross_subset,3,omega_z_derived,wz,12.0,84793,0.12694600833279937,1.1433660104396746,b2048_ep100,S1
ssm,32,S1_train,cross_subset,3,omega_z_derived,wz,24.0,7429,0.10492936646089851,0.9450684797732459,b2048_ep100,S1
ssm,32,S1_train,cross_subset,4,gamma,wz,0.5,701051,0.0370725994928707,3.069851764149841,b2048_ep100,S1
ssm,32,S1_train,cross_subset,4,gamma,wz,1.5,212067,0.05528503357144731,4.577959471057404,b2048_ep100,S1
ssm,32,S1_train,cross_subset,4,gamma,wz,3.0,207791,0.06344450500396834,5.25361664523682,b2048_ep100,S1
ssm,32,S1_train,cross_subset,4,gamma,wz,6.0,175333,0.07819100304945824,6.474722354719479,b2048_ep100,S1
ssm,32,S1_train,cross_subset,4,gamma,wz,12.0,89026,0.08853945422848722,7.331641255671593,b2048_ep100,S1
ssm,32,S1_train,cross_subset,4,gamma,wz,24.0,10839,0.08300108073220575,6.873028000217233,b2048_ep100,S1
ssm,32,S1_train,cross_subset,4,zx,wz,0.5,701051,0.03187768040717674,9.76328000252503e-06,b2048_ep100,S1
ssm,32,S1_train,cross_subset,4,zx,wz,1.5,212067,0.039734642089072,1.2169656999688907e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,4,zx,wz,3.0,207791,0.04719261616260724,1.4453834775980005e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,4,zx,wz,6.0,175333,0.05559224683415646,1.7026416756462683e-05,b2048_ep100,S1
ssm,32,S1_train,cross_subset,4,zx,wz,12.0,89026,0.06921963269935906,2.1200120178816982e-05,b2048_ep100,S1
