model,window,regime,split,wheel,state,bin_kind,bin_center,n,rmse_norm,rmse_phys
ssm,16,S2_train,same_subset,4,zx,wz,6.0,30372,0.05937891360626363,1.8186171400711053e-05
ssm,16,S2_train,same_subset,4,zx,wz,12.0,15070,0.07406844059529907,2.2685180214818024e-05
ssm,16,S2_train,same_subset,4,zx,wz,24.0,1540,0.07221587172018977,2.2117787975518438e-05
ssm,16,S2_train,same_subset,4,zy,wz,0.5,138451,0.0819462621218094,1.7068706401419916e-05
ssm,16,S2_train,same_subset,4,zy,wz,1.5,42342,0.09210188629770424,1.9184036172500563e-05
ssm,16,S2_train,same_subset,4,zy,wz,3.0,37746,0.09454950029833557,1.9693853269449857e-05
ssm,16,S2_train,same_subset,4,zy,wz,6.0,30372,0.1112553573486017,2.317354058292909e-05
ssm,16,S2_train,same_subset,4,zy,wz,12.0,15070,0.14243043634651212,2.9667043242265297e-05
ssm,16,S2_train,same_subset,4,zy,wz,24.0,1540,0.18749589546279377,3.90537933611748e-05
ssm,16,S2_train,same_subset,4,omega_z_derived,wz,0.5,138451,0.022886734667769082,0.20613420502736324
ssm,16,S2_train,same_subset,4,omega_z_derived,wz,1.5,42342,0.04825647138916829,0.43463209197948266
ssm,16,S2_train,same_subset,4,omega_z_derived,wz,3.0,37746,0.06734788206865354,0.6065829106696107
ssm,16,S2_train,same_subset,4,omega_z_derived,wz,6.0,30372,0.10382684338184134,0.9351383730225539
ssm,16,S2_train,same_subset,4,omega_z_derived,wz,12.0,15070,0.15644361558527223,1.4090424343360448
ssm,16,S2_train,same_subset,4,omega_z_derived,wz,24.0,1540,0.20840392458261925,1.8770339212661642
ssm,16,S2_train,cross_subset,1,gamma,overall,,2791002,0.06455904490507443,5.3459078079924
ssm,16,S2_train,cross_subset,1,zx,overall,,2791002,0.05653535773282231,1.731526744400587e-05
ssm,16,S2_train,cross_subset,1,zy,overall,,2791002,0.10252894484074945,2.1355904296163567e-05
ssm,16,S2_train,cross_subset,1,omega_z_derived,overall,,2791002,0.0637057396707029,0.5737791866479736
ssm,16,S2_train,cross_subset,2,gamma,overall,,2791002,0.060416426474594165,5.0028722028715595
ssm,16,S2_train,cross_subset,2,zx,overall,,2791002,0.07187137933231505,2.2012279503917395e-05
ssm,16,S2_train,cross_subset,2,zy,overall,,2791002,0.11129070818988711,2.3180903983882713e-05
ssm,16,S2_train,cross_subset,2,omega_z_derived,overall,,2791002,0.058452609572546194,0.5264657619760912
ssm,16,S2_train,cross_subset,3,gamma,overall,,2791002,0.07800716500824513,6.459499493282235
ssm,16,S2_train,cross_subset,3,zx,overall,,2791002,0.07101116187179951,2.174881849412674e-05
ssm,16,S2_train,cross_subset,3,zy,overall,,2791002,0.10653531389593295,2.2190395591975257e-05
ssm,16,S2_train,cross_subset,3,omega_z_derived,overall,,2791002,0.07330676738069072,0.6602528685940114
ssm,16,S2_train,cross_subset,4,gamma,overall,,2791002,0.06733456968938366,5.575739417524796
ssm,16,S2_train,cross_subset,4,zx,overall,,2791002,0.05673980835184338,1.737788433302084e-05
ssm,16,S2_train,cross_subset,4,zy,overall,,2791002,0.09229602757732791,1.9224474967785077e-05
ssm,16,S2_train,cross_subset,4,omega_z_derived,overall,,2791002,0.0648436682871991,0.5840281808423986
ssm,16,S2_train,cross_subset,1,gamma,slip,0.005,792421,0.06805478846482269,5.635378027522329
ssm,16,S2_train,cross_subset,1,gamma,slip,0.02,663765,0.04013531815122011,3.323464743149099
ssm,16,S2_train,cross_subset,1,gamma,slip,0.065,1083822,0.05794675582851826,4.798367344780457
ssm,16,S2_train,cross_subset,1,gamma,slip,0.2,205402,0.1131948679078307,9.373269475640319
ssm,16,S2_train,cross_subset,1,gamma,slip,0.65,39664,0.12342791624839686,10.220632264572604
ssm,16,S2_train,cross_subset,1,gamma,slip,1.5,5928,0.054910271773447414,4.546926764160173
ssm,16,S2_train,cross_subset,1,zx,slip,0.005,792421,0.07706550315752304,2.3603100226317033e-05
ssm,16,S2_train,cross_subset,1,zx,slip,0.02,663765,0.04266190771920382,1.3066200085090621e-05
ssm,16,S2_train,cross_subset,1,zx,slip,0.065,1083822,0.04477839805138282,1.3714424407603499e-05
ssm,16,S2_train,cross_subset,1,zx,slip,0.2,205402,0.05628712734180926,1.7239240046647265e-05
ssm,16,S2_train,cross_subset,1,zx,slip,0.65,39664,0.06056583829106689,1.8549694654808862e-05
ssm,16,S2_train,cross_subset,1,zx,slip,1.5,5928,0.07895768997185475,2.418262636750903e-05
ssm,16,S2_train,cross_subset,1,zy,slip,0.005,792421,0.12136980398775983,2.5280293432951875e-05
ssm,16,S2_train,cross_subset,1,zy,slip,0.02,663765,0.08613126330573306,1.7940406404562704e-05
ssm,16,S2_train,cross_subset,1,zy,slip,0.065,1083822,0.08988295959535596,1.8721852701678238e-05
ssm,16,S2_train,cross_subset,1,zy,slip,0.2,205402,0.12392917959362039,2.5813389506339656e-05
ssm,16,S2_train,cross_subset,1,zy,slip,0.65,39664,0.13699320198461284,2.8534513782914354e-05
ssm,16,S2_train,cross_subset,1,zy,slip,1.5,5928,0.12134873921702774,2.527590581206293e-05
ssm,16,S2_train,cross_subset,1,omega_z_derived,slip,0.005,792421,0.0647368782573522,0.583066353905144
ssm,16,S2_train,cross_subset,1,omega_z_derived,slip,0.02,663765,0.03534831803411115,0.31837208508723497
ssm,16,S2_train,cross_subset,1,omega_z_derived,slip,0.065,1083822,0.054910391672961224,0.49456202903364177
ssm,16,S2_train,cross_subset,1,omega_z_derived,slip,0.2,205402,0.12556470179132612,1.1309249816096965
ssm,16,S2_train,cross_subset,1,omega_z_derived,slip,0.65,39664,0.1284829771847932,1.157209044715066
ssm,16,S2_train,cross_subset,1,omega_z_derived,slip,1.5,5928,0.05135150781101771,0.46250819058463866
ssm,16,S2_train,cross_subset,2,gamma,slip,0.005,945168,0.050684980118772614,4.197045200036316
ssm,16,S2_train,cross_subset,2,gamma,slip,0.02,680061,0.0566876768555851,4.694107435473724
ssm,16,S2_train,cross_subset,2,gamma,slip,0.065,1009438,0.06795198038808639,5.626864851731418
ssm,16,S2_train,cross_subset,2,gamma,slip,0.2,137568,0.07778848888970087,6.441391575454531
ssm,16,S2_train,cross_subset,2,gamma,slip,0.65,18746,0.06557013618877214,5.429632695883106
ssm,16,S2_train,cross_subset,2,zx,slip,0.005,945168,0.08879116785232243,2.7194357379672416e-05
ssm,16,S2_train,cross_subset,2,zx,slip,0.02,680061,0.06693714502388992,2.0501055316972898e-05
ssm,16,S2_train,cross_subset,2,zx,slip,0.065,1009438,0.054861019828516995,1.680246150154596e-05
ssm,16,S2_train,cross_subset,2,zx,slip,0.2,137568,0.06991335994644703,2.1412590263704435e-05
ssm,16,S2_train,cross_subset,2,zx,slip,0.65,18746,0.1052430348054354,3.223312374476888e-05
ssm,16,S2_train,cross_subset,2,zy,slip,0.005,945168,0.13664019259087895,2.84609849350087e-05
ssm,16,S2_train,cross_subset,2,zy,slip,0.02,680061,0.09694463587972481,2.0192739547457154e-05
ssm,16,S2_train,cross_subset,2,zy,slip,0.065,1009438,0.09455352184285896,1.9694690921114394e-05
ssm,16,S2_train,cross_subset,2,zy,slip,0.2,137568,0.09965803200390641,2.075791678442047e-05
ssm,16,S2_train,cross_subset,2,zy,slip,0.65,18746,0.08611001197648342,1.7935979947485476e-05
ssm,16,S2_train,cross_subset,2,omega_z_derived,slip,0.005,945168,0.047356202428686024,0.42652362962450613
ssm,16,S2_train,cross_subset,2,omega_z_derived,slip,0.02,680061,0.04938750826508984,0.4448190142582278
ssm,16,S2_train,cross_subset,2,omega_z_derived,slip,0.065,1009438,0.06780104962288676,0.6106644598679477
ssm,16,S2_train,cross_subset,2,omega_z_derived,slip,0.2,137568,0.08638907319577668,0.7780814163647538
ssm,16,S2_train,cross_subset,2,omega_z_derived,slip,0.65,18746,0.06951377719263246,0.6260905021209537
ssm,16,S2_train,cross_subset,3,gamma,slip,0.005,864631,0.09773432993419158,8.09303662327013
ssm,16,S2_train,cross_subset,3,gamma,slip,0.02,611503,0.04376052435047059,3.623655337005255
ssm,16,S2_train,cross_subset,3,gamma,slip,0.065,940367,0.05569093940141071,4.6115711069556475
ssm,16,S2_train,cross_subset,3,gamma,slip,0.2,244740,0.12080342273966452,10.003307180607294
ssm,16,S2_train,cross_subset,3,gamma,slip,0.65,79053,0.1081403381641353,8.954721613397277
ssm,16,S2_train,cross_subset,3,gamma,slip,1.5,50708,0.05273097432166252,4.3664667950275575
ssm,16,S2_train,cross_subset,3,zx,slip,0.005,864631,0.07697185265068986,2.3574417593634244e-05
ssm,16,S2_train,cross_subset,3,zx,slip,0.02,611503,0.07110936066489604,2.1778893260319025e-05
ssm,16,S2_train,cross_subset,3,zx,slip,0.065,940367,0.06483675063696877,1.9857760753565716e-05
ssm,16,S2_train,cross_subset,3,zx,slip,0.2,244740,0.07328658646540558,2.2445719228109157e-05
ssm,16,S2_train,cross_subset,3,zx,slip,0.65,79053,0.07155359054039406,2.1914948974143123e-05
ssm,16,S2_train,cross_subset,3,zx,slip,1.5,50708,0.060691827521679856,1.8588281778929602e-05
ssm,16,S2_train,cross_subset,3,zy,slip,0.005,864631,0.12006559293341103,2.5008637404164425e-05
ssm,16,S2_train,cross_subset,3,zy,slip,0.02,611503,0.08878584624308054,1.8493333360463204e-05
ssm,16,S2_train,cross_subset,3,zy,slip,0.065,940367,0.09526749712212229,1.9843405872258518e-05
ssm,16,S2_train,cross_subset,3,zy,slip,0.2,244740,0.13945242234962904,2.9046748372415808e-05
ssm,16,S2_train,cross_subset,3,zy,slip,0.65,79053,0.10203631299561174,2.1253292406483444e-05
ssm,16,S2_train,cross_subset,3,zy,slip,1.5,50708,0.07368585616591992,1.5348134406808873e-05
ssm,16,S2_train,cross_subset,3,omega_z_derived,slip,0.005,864631,0.0869833351981553,0.7834337624827714
ssm,16,S2_train,cross_subset,3,omega_z_derived,slip,0.02,611503,0.038797911354680074,0.34944157521437713
ssm,16,S2_train,cross_subset,3,omega_z_derived,slip,0.065,940367,0.04880053661228418,0.43953233021258514
ssm,16,S2_train,cross_subset,3,omega_z_derived,slip,0.2,244740,0.12964187941634706,1.1676469421990645
ssm,16,S2_train,cross_subset,3,omega_z_derived,slip,0.65,79053,0.11479064951269029,1.033886206370722
ssm,16,S2_train,cross_subset,3,omega_z_derived,slip,1.5,50708,0.05285297841919656,0.476031502436759
ssm,16,S2_train,cross_subset,4,gamma,slip,0.005,790267,0.07608127429992982,6.300023131188694
ssm,16,S2_train,cross_subset,4,gamma,slip,0.02,678566,0.05150132815114839,4.264644113850979
ssm,16,S2_train,cross_subset,4,gamma,slip,0.065,1111044,0.06463855335965824,5.352491595884773
ssm,16,S2_train,cross_subset,4,gamma,slip,0.2,154153,0.09715269077959132,8.044873128361871
ssm,16,S2_train,cross_subset,4,gamma,slip,0.65,51355,0.05729210120176194,4.7441576917278905
ssm,16,S2_train,cross_subset,4,gamma,slip,1.5,5617,0.05066076150755845,4.195039738089762
ssm,16,S2_train,cross_subset,4,zx,slip,0.005,790267,0.07689119962183312,2.3549715732787695e-05
ssm,16,S2_train,cross_subset,4,zx,slip,0.02,678566,0.0451446795738156,1.382660663141519e-05
ssm,16,S2_train,cross_subset,4,zx,slip,0.065,1111044,0.044793395492423026,1.3719017722865874e-05
ssm,16,S2_train,cross_subset,4,zx,slip,0.2,154153,0.05423373313778566,1.6610340384260954e-05
ssm,16,S2_train,cross_subset,4,zx,slip,0.65,51355,0.067079205938866,2.0544564768843236e-05
ssm,16,S2_train,cross_subset,4,zx,slip,1.5,5617,0.05406867992855965,1.6559789008191026e-05
ssm,16,S2_train,cross_subset,4,zy,slip,0.005,790267,0.09700386132975562,2.020507570812734e-05
ssm,16,S2_train,cross_subset,4,zy,slip,0.02,678566,0.08512411937590553,1.7730626936506874e-05
ssm,16,S2_train,cross_subset,4,zy,slip,0.065,1111044,0.0905030692736993,1.8851016248768135e-05
ssm,16,S2_train,cross_subset,4,zy,slip,0.2,154153,0.11065898560494104,2.304932144535543e-05
ssm,16,S2_train,cross_subset,4,zy,slip,0.65,51355,0.08738953380763324,1.8202493414496757e-05
ssm,16,S2_train,cross_subset,4,zy,slip,1.5,5617,0.0863911514614575,1.7994538872741928e-05
ssm,16,S2_train,cross_subset,4,omega_z_derived,slip,0.005,790267,0.07058375729032206,0.6357275036435729
ssm,16,S2_train,cross_subset,4,omega_z_derived,slip,0.02,678566,0.043906853950208755,0.3954563447194018
ssm,16,S2_train,cross_subset,4,omega_z_derived,slip,0.065,1111044,0.06376492003332611,0.5743122070713609
ssm,16,S2_train,cross_subset,4,omega_z_derived,slip,0.2,154153,0.10751535948193426,0.9683597715776895
ssm,16,S2_train,cross_subset,4,omega_z_derived,slip,0.65,51355,0.058656769527878426,0.5283045716928004
ssm,16,S2_train,cross_subset,4,omega_z_derived,slip,1.5,5617,0.04978256939887347,0.44837721571998385
ssm,16,S2_train,cross_subset,1,gamma,wz,0.5,1561668,0.049641324471046654,4.110623740310141
ssm,16,S2_train,cross_subset,1,gamma,wz,1.5,348748,0.06496795176544985,5.379767920721232
ssm,16,S2_train,cross_subset,1,gamma,wz,3.0,364142,0.06771268611437989,5.60704973237542
ssm,16,S2_train,cross_subset,1,gamma,wz,6.0,335276,0.086628956560833,7.173439658418903
ssm,16,S2_train,cross_subset,1,gamma,wz,12.0,164424,0.10899373632330975,9.02538852839393
ssm,16,S2_train,cross_subset,1,gamma,wz,24.0,16744,0.1016977838711493,8.42123631971388
ssm,16,S2_train,cross_subset,1,zx,wz,0.5,1561668,0.05539874316144983,1.69671517576591e-05
ssm,16,S2_train,cross_subset,1,zx,wz,1.5,348748,0.06329661149875665,1.9386057366486318e-05
ssm,16,S2_train,cross_subset,1,zx,wz,3.0,364142,0.049746025032199694,1.5235875543951346e-05
ssm,16,S2_train,cross_subset,1,zx,wz,6.0,335276,0.05464202063463766,1.6735387911522807e-05
ssm,16,S2_train,cross_subset,1,zx,wz,12.0,164424,0.06732877367513906,2.0621000687117685e-05
ssm,16,S2_train,cross_subset,1,zx,wz,24.0,16744,0.07047109599551732,2.1583409877407148e-05
ssm,16,S2_train,cross_subset,1,zy,wz,0.5,1561668,0.09886280841304686,2.059227850545908e-05
ssm,16,S2_train,cross_subset,1,zy,wz,1.5,348748,0.09845109046307211,2.0506521176349422e-05
ssm,16,S2_train,cross_subset,1,zy,wz,3.0,364142,0.08724023677604587,1.817139611144551e-05
ssm,16,S2_train,cross_subset,1,zy,wz,6.0,335276,0.10288923356630766,2.1430948470152224e-05
ssm,16,S2_train,cross_subset,1,zy,wz,12.0,164424,0.1504290077682604,3.1333077350457304e-05
ssm,16,S2_train,cross_subset,1,zy,wz,24.0,16744,0.19767383822160123,4.11737719565593e-05
ssm,16,S2_train,cross_subset,1,omega_z_derived,wz,0.5,1561668,0.03861263164858641,0.3477728144461879
ssm,16,S2_train,cross_subset,1,omega_z_derived,wz,1.5,348748,0.06215402865912967,0.5598033740016393
ssm,16,S2_train,cross_subset,1,omega_z_derived,wz,3.0,364142,0.05515479636170649,0.4967633114337405
ssm,16,S2_train,cross_subset,1,omega_z_derived,wz,6.0,335276,0.09054380467565101,0.8155018821121925
ssm,16,S2_train,cross_subset,1,omega_z_derived,wz,12.0,164424,0.1437518325426499,1.294731212318208
ssm,16,S2_train,cross_subset,1,omega_z_derived,wz,24.0,16744,0.15404116070270674,1.3874042175034347
ssm,16,S2_train,cross_subset,2,gamma,wz,0.5,1553499,0.03950742383384242,3.271471019303482
ssm,16,S2_train,cross_subset,2,gamma,wz,1.5,351184,0.06148529333719418,5.091381209830038
ssm,16,S2_train,cross_subset,2,gamma,wz,3.0,360194,0.06895145263031713,5.709627638336336
ssm,16,S2_train,cross_subset,2,gamma,wz,6.0,336728,0.08456051758413967,7.002159485286757
ssm,16,S2_train,cross_subset,2,gamma,wz,12.0,170038,0.10984300081926728,9.095713134906193
ssm,16,S2_train,cross_subset,2,gamma,wz,24.0,19359,0.11663252711171135,9.657929963246945
ssm,16,S2_train,cross_subset,2,zx,wz,0.5,1553499,0.0630016528135246,1.92957194238522e-05
ssm,16,S2_train,cross_subset,2,zx,wz,1.5,351184,0.07579637030780566,2.3214398815498213e-05
ssm,16,S2_train,cross_subset,2,zx,wz,3.0,360194,0.07332036974937897,2.2456066144020464e-05
ssm,16,S2_train,cross_subset,2,zx,wz,6.0,336728,0.08646636311949642,2.6482331937909324e-05
ssm,16,S2_train,cross_subset,2,zx,wz,12.0,170038,0.09748359330015403,2.9856614562696038e-05
ssm,16,S2_train,cross_subset,2,zx,wz,24.0,19359,0.09187253563569679,2.8138097828781677e-05
ssm,16,S2_train,cross_subset,2,zy,wz,0.5,1553499,0.11079066988289771,2.307675015803304e-05
ssm,16,S2_train,cross_subset,2,zy,wz,1.5,351184,0.13353834420956245,2.781489642160935e-05
ssm,16,S2_train,cross_subset,2,zy,wz,3.0,360194,0.08776925077041739,1.8281585208364874e-05
ssm,16,S2_train,cross_subset,2,zy,wz,6.0,336728,0.09718257692772596,2.0242300637218808e-05
ssm,16,S2_train,cross_subset,2,zy,wz,12.0,170038,0.12787566367364198,2.663540842267242e-05
ssm,16,S2_train,cross_subset,2,zy,wz,24.0,19359,0.16100505385619285,3.353597741610531e-05
ssm,16,S2_train,cross_subset,2,omega_z_derived,wz,0.5,1553499,0.027808370120374997,0.2504619532265919
ssm,16,S2_train,cross_subset,2,omega_z_derived,wz,1.5,351184,0.0542399654784818,0.4885236940490175
ssm,16,S2_train,cross_subset,2,omega_z_derived,wz,3.0,360194,0.05398823520568734,0.4862564322304598
ssm,16,S2_train,cross_subset,2,omega_z_derived,wz,6.0,336728,0.08311159964413035,0.7485621592547305
ssm,16,S2_train,cross_subset,2,omega_z_derived,wz,12.0,170038,0.13975691499454826,1.2587501444690112
ssm,16,S2_train,cross_subset,2,omega_z_derived,wz,24.0,19359,0.1767116014106482,1.5915903253422479
ssm,16,S2_train,cross_subset,3,gamma,wz,0.5,1562373,0.07281435509543094,6.029501024590259
ssm,16,S2_train,cross_subset,3,gamma,wz,1.5,350400,0.07551519530867945,6.25314811988172
ssm,16,S2_train,cross_subset,3,gamma,wz,3.0,367310,0.07285036288883354,6.032482703133117
ssm,16,S2_train,cross_subset,3,gamma,wz,6.0,336180,0.08908159317018621,7.376533877203589
ssm,16,S2_train,cross_subset,3,gamma,wz,12.0,160931,0.1101322375144449,9.119663807862107
ssm,16,S2_train,cross_subset,3,gamma,wz,24.0,13808,0.09803885560374268,8.11825330997679
ssm,16,S2_train,cross_subset,3,zx,wz,0.5,1562373,0.059288434169195825,1.8158459974200196e-05
ssm,16,S2_train,cross_subset,3,zx,wz,1.5,350400,0.07550383262360344,2.3124802363705158e-05
ssm,16,S2_train,cross_subset,3,zx,wz,3.0,367310,0.0788846152950364,2.4160245575243635e-05
ssm,16,S2_train,cross_subset,3,zx,wz,6.0,336180,0.08920159377472202,2.7320059851561644e-05
ssm,16,S2_train,cross_subset,3,zx,wz,12.0,160931,0.09715481516348537,2.9755918620981843e-05
ssm,16,S2_train,cross_subset,3,zx,wz,24.0,13808,0.08707109759595313,2.6667545926923673e-05
ssm,16,S2_train,cross_subset,3,zy,wz,0.5,1562373,0.0977588903235362,2.036234179148646e-05
ssm,16,S2_train,cross_subset,3,zy,wz,1.5,350400,0.11141458583546826,2.320670653277364e-05
ssm,16,S2_train,cross_subset,3,zy,wz,3.0,367310,0.10001922209297485,2.0833149600973237e-05
ssm,16,S2_train,cross_subset,3,zy,wz,6.0,336180,0.11389547321802419,2.372345417474016e-05
ssm,16,S2_train,cross_subset,3,zy,wz,12.0,160931,0.15775417728613833,3.285884758502103e-05
ssm,16,S2_train,cross_subset,3,zy,wz,24.0,13808,0.16053963786234624,3.3439035235376875e-05
ssm,16,S2_train,cross_subset,3,omega_z_derived,wz,0.5,1562373,0.05640409411297747,0.5080153752407077
ssm,16,S2_train,cross_subset,3,omega_z_derived,wz,1.5,350400,0.07453974344390152,0.6713579276728735
ssm,16,S2_train,cross_subset,3,omega_z_derived,wz,3.0,367310,0.06432399842459859,0.5793476645713488
ssm,16,S2_train,cross_subset,3,omega_z_derived,wz,6.0,336180,0.09329805177017197,0.8403085897321119
ssm,16,S2_train,cross_subset,3,omega_z_derived,wz,12.0,160931,0.1439219575216581,1.2962634788390521
ssm,16,S2_train,cross_subset,3,omega_z_derived,wz,24.0,13808,0.14778075157480117,1.331018521708032
ssm,16,S2_train,cross_subset,4,gamma,wz,0.5,1556322,0.053538855381018526,4.433364587719048
ssm,16,S2_train,cross_subset,4,gamma,wz,1.5,347545,0.06819751685792888,5.647196866635228
ssm,16,S2_train,cross_subset,4,gamma,wz,3.0,361666,0.07003551642480653,5.799395153231218
ssm,16,S2_train,cross_subset,4,gamma,wz,6.0,336955,0.08705459573170739,7.20868534095236
ssm,16,S2_train,cross_subset,4,gamma,wz,12.0,169031,0.10897224207586395,9.023608661524165
ssm,16,S2_train,cross_subset,4,gamma,wz,24.0,19483,0.11144630360313235,9.228476998856157
ssm,16,S2_train,cross_subset,4,zx,wz,0.5,1556322,0.05393011193130948,1.6517349339896838e-05
ssm,16,S2_train,cross_subset,4,zx,wz,1.5,347545,0.06184958157948046,1.894287085701653e-05
ssm,16,S2_train,cross_subset,4,zx,wz,3.0,361666,0.050144765865853855,1.5357999186612348e-05
ssm,16,S2_train,cross_subset,4,zx,wz,6.0,336955,0.06049419266967752,1.852775151982434e-05
ssm,16,S2_train,cross_subset,4,zx,wz,12.0,169031,0.07258854746275459,2.2231928572666053e-05
ssm,16,S2_train,cross_subset,4,zx,wz,24.0,19483,0.0702802044953002,2.1524944933341486e-05
ssm,16,S2_train,cross_subset,4,zy,wz,0.5,1556322,0.0866034857101437,1.803876630415703e-05
ssm,16,S2_train,cross_subset,4,zy,wz,1.5,347545,0.09264407002354202,1.9296968420013414e-05
ssm,16,S2_train,cross_subset,4,zy,wz,3.0,361666,0.08606872481920799,1.7927380182305057e-05
ssm,16,S2_train,cross_subset,4,zy,wz,6.0,336955,0.09826353908845563,2.0467455821382987e-05
ssm,16,S2_train,cross_subset,4,zy,wz,12.0,169031,0.12819404687248304,2.6701724929128263e-05
ssm,16,S2_train,cross_subset,4,zy,wz,24.0,19483,0.14492013677589688,3.0185626571064496e-05
ssm,16,S2_train,cross_subset,4,omega_z_derived,wz,0.5,1556322,0.04147879905760358,0.37358755599453075
ssm,16,S2_train,cross_subset,4,omega_z_derived,wz,1.5,347545,0.06510179911586611,0.5863530906179928
ssm,16,S2_train,cross_subset,4,omega_z_derived,wz,3.0,361666,0.055873502437701776,0.5032364893586072
ssm,16,S2_train,cross_subset,4,omega_z_derived,wz,6.0,336955,0.08800350303981876,0.792622119409765
ssm,16,S2_train,cross_subset,4,omega_z_derived,wz,12.0,169031,0.13965960218314025,1.257873676099441
ssm,16,S2_train,cross_subset,4,omega_z_derived,wz,24.0,19483,0.16788586672124323,1.5120994835776962
ssm,32,S2_train,same_subset,1,gamma,overall,,132635,0.05645691176545368,4.674998642412257
ssm,32,S2_train,same_subset,1,zx,overall,,132635,0.04550500588151067,1.3936964660481574e-05
ssm,32,S2_train,same_subset,1,zy,overall,,132635,0.10364981492837982,2.1589370452312197e-05
ssm,32,S2_train,same_subset,1,omega_z_derived,overall,,132635,0.05798215065706919,0.5222284744841162
ssm,32,S2_train,same_subset,2,gamma,overall,,132635,0.06067071600871564,5.0239287405019795
ssm,32,S2_train,same_subset,2,zx,overall,,132635,0.05520311612359936,1.690723765652471e-05
ssm,32,S2_train,same_subset,2,zy,overall,,132635,0.10823849215241718,2.2545153982683387e-05
ssm,32,S2_train,same_subset,2,omega_z_derived,overall,,132635,0.06002819034127302,0.5406565626268844
ssm,32,S2_train,same_subset,3,gamma,overall,,132635,0.05895282009633055,4.881676132797707
ssm,32,S2_train,same_subset,3,zx,overall,,132635,0.06482285139692547,1.985350358707303e-05
ssm,32,S2_train,same_subset,3,zy,overall,,132635,0.10366080022615276,2.1591659492394777e-05
ssm,32,S2_train,same_subset,3,omega_z_derived,overall,,132635,0.05892174786900622,0.530691155034231
ssm,32,S2_train,same_subset,4,gamma,overall,,132635,0.0593569929260492,4.9151442011706425
ssm,32,S2_train,same_subset,4,zx,overall,,132635,0.043520405678359866,1.3329135122483412e-05
ssm,32,S2_train,same_subset,4,zy,overall,,132635,0.09997103648299913,2.082311333289876e-05
ssm,32,S2_train,same_subset,4,omega_z_derived,overall,,132635,0.05637553965204956,0.5077581934625808
ssm,32,S2_train,same_subset,1,gamma,slip,0.005,27764,0.05469763257372578,4.529318858018951
ssm,32,S2_train,same_subset,1,gamma,slip,0.02,30537,0.04670523353362846,3.867496369668375
ssm,32,S2_train,same_subset,1,gamma,slip,0.065,62692,0.045992736760324664,3.80849699999452
ssm,32,S2_train,same_subset,1,gamma,slip,0.2,10294,0.101462757925878,8.401774657465644
ssm,32,S2_train,same_subset,1,gamma,slip,0.65,1345,0.160129628569437,13.259772238171516
ssm,32,S2_train,same_subset,1,zx,slip,0.005,27764,0.036392679593941414,1.1146103364153311e-05
ssm,32,S2_train,same_subset,1,zx,slip,0.02,30537,0.04595113009905463,1.407360082931314e-05
ssm,32,S2_train,same_subset,1,zx,slip,0.065,62692,0.044955027472317825,1.3768521266008443e-05
ssm,32,S2_train,same_subset,1,zx,slip,0.2,10294,0.06201422021026348,1.8993295246861088e-05
ssm,32,S2_train,same_subset,1,zx,slip,0.65,1345,0.0726823631121465,2.2260661797529213e-05
ssm,32,S2_train,same_subset,1,zy,slip,0.005,27764,0.10967437960720607,2.2844236454058404e-05
ssm,32,S2_train,same_subset,1,zy,slip,0.02,30537,0.10531053620461399,2.1935285150836868e-05
ssm,32,S2_train,same_subset,1,zy,slip,0.065,62692,0.09313140869893788,1.9398476870739256e-05
ssm,32,S2_train,same_subset,1,zy,slip,0.2,10294,0.13135263198440816,2.7359631221799117e-05
ssm,32,S2_train,same_subset,1,zy,slip,0.65,1345,0.1513575734188013,3.1526489625907556e-05
ssm,32,S2_train,same_subset,1,omega_z_derived,slip,0.005,27764,0.05233014675847848,0.47132250876380105
ssm,32,S2_train,same_subset,1,omega_z_derived,slip,0.02,30537,0.046181534931308825,0.41594373894739156
ssm,32,S2_train,same_subset,1,omega_z_derived,slip,0.065,62692,0.04596085519345632,0.41395614032363665
ssm,32,S2_train,same_subset,1,omega_z_derived,slip,0.2,10294,0.11663562438417371,1.0505033618518065
ssm,32,S2_train,same_subset,1,omega_z_derived,slip,0.65,1345,0.15490465325406155,1.3951814453694613
ssm,32,S2_train,same_subset,2,gamma,slip,0.005,33705,0.05932178400861359,4.912228591077345
ssm,32,S2_train,same_subset,2,gamma,slip,0.02,33170,0.06274203837288306,5.19544785198376
ssm,32,S2_train,same_subset,2,gamma,slip,0.065,58995,0.05918640670870449,4.901018471545181
ssm,32,S2_train,same_subset,2,gamma,slip,0.2,6408,0.0679669844116712,5.628107274849939
ssm,32,S2_train,same_subset,2,gamma,slip,0.65,357,0.08811057979035465,7.296127678335064
ssm,32,S2_train,same_subset,2,zx,slip,0.005,33705,0.049627865454004376,1.5199686427429303e-05
ssm,32,S2_train,same_subset,2,zx,slip,0.02,33170,0.06269061086793172,1.9200455602951757e-05
ssm,32,S2_train,same_subset,2,zx,slip,0.065,58995,0.052938991032661094,1.6213795542248823e-05
ssm,32,S2_train,same_subset,2,zx,slip,0.2,6408,0.056900588693486874,1.742712684378265e-05
ssm,32,S2_train,same_subset,2,zx,slip,0.65,357,0.11513506921831439,3.5262788987089924e-05
ssm,32,S2_train,same_subset,2,zy,slip,0.005,33705,0.09696182724379826,2.0196320322410247e-05
ssm,32,S2_train,same_subset,2,zy,slip,0.02,33170,0.11844558245292629,2.4671203054816476e-05
