controller,finalized,trajectory,mode,seed,ok,tracking,ce,chatter,est_nrmse_vx,est_nrmse_vy,est_nrmse_psidot,est_nrmse_psi,est_nrmse_X,est_nrmse_Y,abs_rms_vx,abs_rms_vy,abs_rms_w,abs_max_vx,abs_max_vy,abs_max_w
asmc,true,spiral_orbit,velocity,6,true,63.48707954577486,51.37590410460446,0.1255511679008661,0.043447754634905286,0.13276687191460848,0.009808462846251262,0.2777580217209973,1.3854324883994342,1.0723053777375982,0.13989007901939804,0.007540235853728597,0.043030923764197954,0.2667718065118534,0.018588704005540104,0.19366071194704482
asmc,true,spiral_orbit,velocity,7,true,66.89024076232171,51.93586045083031,0.12289261320311712,0.040820827156385214,0.11998277333883701,0.026308826329384645,0.27454580832731074,1.3994605720239988,1.0422848873783719,0.14930287070786313,0.007045607607778104,0.0443222439713239,0.284453666064729,0.016149016876331312,0.18362523477681325
asmc,true,spiral_orbit,velocity,8,true,63.87152402456929,50.983029641976614,0.12803691495567449,0.040545275690759636,0.10114069750808295,0.0063064835991535955,0.28027557800412534,1.3884570988333842,1.0777463993796546,0.13394232166426634,0.006565246664874713,0.05110700374456683,0.25752446748866614,0.015683847903612342,0.21097497057931935
asmc,true,spiral_orbit,velocity,9,true,63.75950275242539,50.99144531748577,0.12890258081967293,0.04280595715227217,0.08735421863309877,0.006873523836729633,0.2804226537934028,1.3933228390570276,1.0565113278061544,0.13365052097019114,0.005888545772052336,0.05173944151503269,0.25628419174913064,0.014740035238269607,0.2092176001559869
asmc,true,spiral_orbit,velocity,10,true,64.4400630782092,50.959448113084854,0.1251492991227389,0.04444617637226978,0.12265912264874858,0.009038848077663059,0.2807305010208395,1.3833263834946488,1.055575688525319,0.13473827446658818,0.007216103724757804,0.05136581104328164,0.2602618487755939,0.016740996246418043,0.2086840887721828
pid,true,octagon,velocity,1,true,34.99167707380284,44.44774376928218,0.7317691735358781,0.041261945351260654,0.08166936705870406,0.8898927179500717,4.910065384818619,0.9971977780792625,1.1131478491963203,0.024410989056947698,0.04113188656472652,0.03943215559973432,0.0919446845979778,0.11320229105140034,0.15448619310985437
pid,true,octagon,velocity,2,true,39.27522621809749,44.06491551803464,0.7365366830107954,0.035303920587670574,0.07030798479817613,0.9230422930483029,2.135643128879455,1.0018269214159619,1.0509924720749584,0.023976275645531824,0.041574531378171034,0.05227487163058961,0.06990375983526312,0.11282127285059557,0.1652283172972791
pid,true,octagon,velocity,3,true,33.63362870390323,44.39743224374244,0.7418311469216583,0.03868713507052577,0.07162322006331855,0.8622228787672204,4.2068435619312385,0.9961200240526707,1.1254616677574796,0.024721737769029608,0.039241351721468115,0.03693779662121196,0.06608400073656118,0.10645926678714956,0.1426595878688376
pid,true,octagon,velocity,4,true,36.507613072975495,44.22349094050179,0.7378103476308863,0.038651648282298535,0.07140155389588719,0.906963475473464,4.044114865331543,0.9992826003636333,1.118145168118165,0.02376249745772529,0.04113870974196695,0.04462163201923424,0.09458708893329147,0.12004120824844683,0.1531026660718278
pid,true,octagon,velocity,5,true,34.665110699872294,43.700540783655,0.7422866423698475,0.03977573471129277,0.07898901070082122,0.8126212909347138,18.189821717812137,0.9956363797260326,1.1001890922045878,0.02544168867522012,0.04447169983476447,0.03408194358963228,0.07721365204066957,0.12518372957277935,0.14572628593495213
pid,true,octagon,velocity,6,true,42.133136111911654,44.33197935405814,0.734122733808367,0.033417969208258305,0.06555817704968242,0.9539812898877508,1.7784010307645903,1.0048858481195966,1.052058693656232,0.024449748040213052,0.03924565555327567,0.06270400474224624,0.06879244567074425,0.10329143655980982,0.18214503735695223
pid,true,octagon,velocity,7,true,53.640520843130076,44.1953404119013,0.7326143864461019,0.03920510736450397,0.08023332400807275,0.9832822205175182,1.4043788850418917,1.0099906749930847,1.0416062085680642,0.02402646993056563,0.04421029046980483,0.09268480212901978,0.08099283184704581,0.12341433070485647,0.2879632434314172
pid,true,octagon,velocity,8,true,31.543013745131287,44.345532505918975,0.7380005170831317,0.03435944978098413,0.08330181548084549,0.7346698307085632,15.551813998408367,0.9979462189943629,1.1061170411142605,0.02391244730213103,0.04192664365663857,0.028789950276624274,0.06671089489256725,0.10394480689527763,0.10705311518650032
pid,true,octagon,velocity,9,true,32.06731962229878,43.82361095361086,0.7369203685033041,0.03597223733881844,0.06975699969050209,0.7724239930379311,11.008768081458511,0.9967672056254352,1.119280922940385,0.02437652445632297,0.04134933095006204,0.03047610346051134,0.06951424833718917,0.1063120601388029,0.12503781148995904
pid,true,octagon,velocity,10,true,34.12554679764228,44.33987292954066,0.7343432108792042,0.03373868857358673,0.06757770894002478,0.892771633336867,8.36625157207145,1.001473604705982,1.0772980490855761,0.02305513043524554,0.038628785272959765,0.04069272468472154,0.0652639111579223,0.10536865887679014,0.13328468855320225
pid,true,spin_creep,velocity,1,true,27.722120483456553,44.84156984214005,0.7421754083133006,0.37771676179593733,0.23694170626420463,0.013544641880154504,0.17524297533509892,3.968306465898227,4.761128956003719,0.023873653329315084,0.00843370436465398,0.0508590037564006,0.054026982639801324,0.03491535753229779,0.12858717378835913
