model,window,regime,split,wheel,state,bin_kind,bin_center,n,rmse_norm,rmse_phys
ssm,16,S2_train,same_subset,2,zx,slip,0.02,66036,0.11589961852637723,1.8485447913853648e-05
ssm,16,S2_train,same_subset,2,zx,slip,0.065,118110,0.10406959683933126,1.6598614700515965e-05
ssm,16,S2_train,same_subset,2,zx,slip,0.2,12797,0.13740253109403758,2.191506206970652e-05
ssm,16,S2_train,same_subset,2,zx,slip,0.65,713,0.23091208005306088,3.6829398442278976e-05
ssm,16,S2_train,same_subset,2,zy,slip,0.005,67865,0.1958122306310925,1.987764701910438e-05
ssm,16,S2_train,same_subset,2,zy,slip,0.02,66036,0.22530755792408438,2.2871830297141905e-05
ssm,16,S2_train,same_subset,2,zy,slip,0.065,118110,0.20142368650206863,2.044728732715531e-05
ssm,16,S2_train,same_subset,2,zy,slip,0.2,12797,0.21735247844129804,2.2064279750393326e-05
ssm,16,S2_train,same_subset,2,zy,slip,0.65,713,0.195851812886697,1.988166512817663e-05
ssm,16,S2_train,same_subset,2,omega_z_derived,slip,0.005,67865,0.35129194701969724,0.5361527291064826
ssm,16,S2_train,same_subset,2,omega_z_derived,slip,0.02,66036,0.24839832446610413,0.5518679892586478
ssm,16,S2_train,same_subset,2,omega_z_derived,slip,0.065,118110,0.16266992747865444,0.5662537408147014
ssm,16,S2_train,same_subset,2,omega_z_derived,slip,0.2,12797,0.17871225318424766,0.7331936607434395
ssm,16,S2_train,same_subset,2,omega_z_derived,slip,0.65,713,0.1852809502562556,0.8337543444724461
ssm,16,S2_train,same_subset,3,gamma,slip,0.005,62654,0.1471391979152546,5.298682071773268
ssm,16,S2_train,same_subset,3,gamma,slip,0.02,58751,0.12218555088562935,4.400067410981331
ssm,16,S2_train,same_subset,3,gamma,slip,0.065,112677,0.1169369884560576,4.211059565351755
ssm,16,S2_train,same_subset,3,gamma,slip,0.2,24447,0.27543521339451815,9.918795602556727
ssm,16,S2_train,same_subset,3,gamma,slip,0.65,4235,0.3558714337803471,12.815412999130356
ssm,16,S2_train,same_subset,3,gamma,slip,1.5,2757,0.24423323367134422,8.795169999016425
ssm,16,S2_train,same_subset,3,zx,slip,0.005,62654,0.09856618953231346,1.5720846931205403e-05
ssm,16,S2_train,same_subset,3,zx,slip,0.02,58751,0.1314479803702301,2.0965339018468114e-05
ssm,16,S2_train,same_subset,3,zx,slip,0.065,112677,0.11383967669145162,1.815689681102882e-05
ssm,16,S2_train,same_subset,3,zx,slip,0.2,24447,0.1391303899013372,2.2190647452491274e-05
ssm,16,S2_train,same_subset,3,zx,slip,0.65,4235,0.19302581874823188,3.078671662858281e-05
ssm,16,S2_train,same_subset,3,zx,slip,1.5,2757,0.20040570165071112,3.1963773546666675e-05
ssm,16,S2_train,same_subset,3,zy,slip,0.005,62654,0.19705249211453701,2.0003550686768756e-05
ssm,16,S2_train,same_subset,3,zy,slip,0.02,58751,0.2103201211451015,2.13503983579912e-05
ssm,16,S2_train,same_subset,3,zy,slip,0.065,112677,0.19239861811822453,1.9531118179976096e-05
ssm,16,S2_train,same_subset,3,zy,slip,0.2,24447,0.2574937425824895,2.6139172787076623e-05
ssm,16,S2_train,same_subset,3,zy,slip,0.65,4235,0.24683504712527754,2.505716794986929e-05
ssm,16,S2_train,same_subset,3,zy,slip,1.5,2757,0.11515573363616187,1.1689898124216522e-05
ssm,16,S2_train,same_subset,3,omega_z_derived,slip,0.005,62654,0.37294647271649645,0.5486986710171315
ssm,16,S2_train,same_subset,3,omega_z_derived,slip,0.02,58751,0.25006288314084996,0.46724303569455483
ssm,16,S2_train,same_subset,3,omega_z_derived,slip,0.065,112677,0.15112644961692118,0.44262389068023983
ssm,16,S2_train,same_subset,3,omega_z_derived,slip,0.2,24447,0.252452101976237,1.117499709692692
ssm,16,S2_train,same_subset,3,omega_z_derived,slip,0.65,4235,0.3895939565849318,1.4607242079776614
ssm,16,S2_train,same_subset,3,omega_z_derived,slip,1.5,2757,0.22503054152762175,0.9744133807964737
ssm,16,S2_train,same_subset,4,gamma,slip,0.005,58244,0.1714086340545209,6.172657392051065
ssm,16,S2_train,same_subset,4,gamma,slip,0.02,61912,0.15126192500052707,5.447147070081366
ssm,16,S2_train,same_subset,4,gamma,slip,0.065,127181,0.1307778392678927,4.70948736749436
ssm,16,S2_train,same_subset,4,gamma,slip,0.2,15127,0.2178143633189219,7.8437906464626135
ssm,16,S2_train,same_subset,4,gamma,slip,0.65,1899,0.18618101888641606,6.704631006850958
ssm,16,S2_train,same_subset,4,gamma,slip,1.5,1158,0.0944791299146587,3.4023216099776614
ssm,16,S2_train,same_subset,4,zx,slip,0.005,58244,0.059122877261996325,9.429822832612773e-06
ssm,16,S2_train,same_subset,4,zx,slip,0.02,61912,0.08506387793425325,1.3567291286536745e-05
ssm,16,S2_train,same_subset,4,zx,slip,0.065,127181,0.08863888569929008,1.413748833411948e-05
ssm,16,S2_train,same_subset,4,zx,slip,0.2,15127,0.11942845572870728,1.9048280958570985e-05
ssm,16,S2_train,same_subset,4,zx,slip,0.65,1899,0.12231346025086043,1.9508425699510216e-05
ssm,16,S2_train,same_subset,4,zx,slip,1.5,1158,0.12564842704589674,2.0040337362343364e-05
ssm,16,S2_train,same_subset,4,zy,slip,0.005,58244,0.1813200296039005,1.8406488375171554e-05
ssm,16,S2_train,same_subset,4,zy,slip,0.02,61912,0.19208914742965497,1.9499702629276692e-05
ssm,16,S2_train,same_subset,4,zy,slip,0.065,127181,0.18351900674145585,1.8629714933896722e-05
ssm,16,S2_train,same_subset,4,zy,slip,0.2,15127,0.21788119811110165,2.2117952147184757e-05
ssm,16,S2_train,same_subset,4,zy,slip,0.65,1899,0.22099168378523967,2.2433709425995176e-05
ssm,16,S2_train,same_subset,4,zy,slip,1.5,1158,0.1401018616755393,1.4222274748561122e-05
ssm,16,S2_train,same_subset,4,omega_z_derived,slip,0.005,58244,0.4258114528762902,0.6261729316261915
ssm,16,S2_train,same_subset,4,omega_z_derived,slip,0.02,61912,0.26460203679584643,0.5611683119571219
ssm,16,S2_train,same_subset,4,omega_z_derived,slip,0.065,127181,0.14989340955241806,0.5082015315066295
ssm,16,S2_train,same_subset,4,omega_z_derived,slip,0.2,15127,0.2320548485107983,0.9028294303894795
ssm,16,S2_train,same_subset,4,omega_z_derived,slip,0.65,1899,0.20995915595374942,0.747646392867184
ssm,16,S2_train,same_subset,4,omega_z_derived,slip,1.5,1158,0.08691529551904346,0.36655349711911195
ssm,16,S2_train,same_subset,1,gamma,wz,0.5,138737,0.09808770935881035,3.5322714527569845
ssm,16,S2_train,same_subset,1,gamma,wz,1.5,42359,0.1582923087225859,5.700320730933694
ssm,16,S2_train,same_subset,1,gamma,wz,3.0,37790,0.19324050598377943,6.958852724878276
ssm,16,S2_train,same_subset,1,gamma,wz,6.0,30532,0.23839473511608036,8.58491773925577
ssm,16,S2_train,same_subset,1,gamma,wz,12.0,14754,0.2723663905141578,9.808283132396197
ssm,16,S2_train,same_subset,1,gamma,wz,24.0,1349,0.19978715525731813,7.194606444488715
ssm,16,S2_train,same_subset,1,zx,wz,0.5,138737,0.06941348246515905,1.1071126300989227e-05
ssm,16,S2_train,same_subset,1,zx,wz,1.5,42359,0.08503258151752321,1.3562299663107291e-05
ssm,16,S2_train,same_subset,1,zx,wz,3.0,37790,0.10196942089559724,1.626364644767739e-05
ssm,16,S2_train,same_subset,1,zx,wz,6.0,30532,0.12068439416000425,1.9248597283593115e-05
ssm,16,S2_train,same_subset,1,zx,wz,12.0,14754,0.15148911987310767,2.416180717904676e-05
ssm,16,S2_train,same_subset,1,zx,wz,24.0,1349,0.18014538508893968,2.8732347720927656e-05
ssm,16,S2_train,same_subset,1,zy,wz,0.5,138737,0.17649549286419497,1.791673122573563e-05
ssm,16,S2_train,same_subset,1,zy,wz,1.5,42359,0.21161496573079688,2.148184297348055e-05
ssm,16,S2_train,same_subset,1,zy,wz,3.0,37790,0.22526859793005036,2.286787532216806e-05
ssm,16,S2_train,same_subset,1,zy,wz,6.0,30532,0.24478357647573593,2.484891528034323e-05
ssm,16,S2_train,same_subset,1,zy,wz,12.0,14754,0.28452655816879807,2.8883377077139866e-05
ssm,16,S2_train,same_subset,1,zy,wz,24.0,1349,0.26118052140779197,2.651343182045519e-05
ssm,16,S2_train,same_subset,1,omega_z_derived,wz,0.5,138737,0.1463995963611467,0.22261496971829742
ssm,16,S2_train,same_subset,1,omega_z_derived,wz,1.5,42359,0.3447568230123416,0.5130479566583521
ssm,16,S2_train,same_subset,1,omega_z_derived,wz,3.0,37790,0.3817798627734593,0.725057454710799
ssm,16,S2_train,same_subset,1,omega_z_derived,wz,6.0,30532,0.32470138953592287,1.0301824437223133
ssm,16,S2_train,same_subset,1,omega_z_derived,wz,12.0,14754,0.32946702058284855,1.4446688888957369
ssm,16,S2_train,same_subset,1,omega_z_derived,wz,24.0,1349,0.19487138047999253,1.1948207494482888
ssm,16,S2_train,same_subset,2,gamma,wz,0.5,138454,0.09151450016587899,3.2955612752171133
ssm,16,S2_train,same_subset,2,gamma,wz,1.5,42148,0.1488532118244007,5.3604060560333355
ssm,16,S2_train,same_subset,2,gamma,wz,3.0,37330,0.1770853005112172,6.377081847871026
ssm,16,S2_train,same_subset,2,gamma,wz,6.0,30694,0.21325190472574054,7.679490342086543
ssm,16,S2_train,same_subset,2,gamma,wz,12.0,15365,0.2417136889193863,8.704437763967245
ssm,16,S2_train,same_subset,2,gamma,wz,24.0,1530,0.22350994809351274,8.048896423141715
ssm,16,S2_train,same_subset,2,zx,wz,0.5,138454,0.07682921481803633,1.2253900981686508e-05
ssm,16,S2_train,same_subset,2,zx,wz,1.5,42148,0.10099878786547997,1.6108835009053152e-05
ssm,16,S2_train,same_subset,2,zx,wz,3.0,37330,0.12681113698218008,2.0225784151312704e-05
ssm,16,S2_train,same_subset,2,zx,wz,6.0,30694,0.14938107426642122,2.3825583746821666e-05
ssm,16,S2_train,same_subset,2,zx,wz,12.0,15365,0.16530123154193507,2.636477449238754e-05
ssm,16,S2_train,same_subset,2,zx,wz,24.0,1530,0.16888329529085738,2.6936096943743307e-05
ssm,16,S2_train,same_subset,2,zy,wz,0.5,138454,0.19817583763715468,2.011758579077837e-05
ssm,16,S2_train,same_subset,2,zy,wz,1.5,42148,0.2090664164564106,2.1223130048399746e-05
ssm,16,S2_train,same_subset,2,zy,wz,3.0,37330,0.20949506081279923,2.126664332932511e-05
ssm,16,S2_train,same_subset,2,zy,wz,6.0,30694,0.21474705196023355,2.1799793001113938e-05
ssm,16,S2_train,same_subset,2,zy,wz,12.0,15365,0.2514922287798511,2.5529936161285403e-05
ssm,16,S2_train,same_subset,2,zy,wz,24.0,1530,0.2179084667638265,2.2120720293534204e-05
ssm,16,S2_train,same_subset,2,omega_z_derived,wz,0.5,138454,0.14487232778181613,0.23024076082804326
ssm,16,S2_train,same_subset,2,omega_z_derived,wz,1.5,42148,0.33009026289362253,0.49731477268208285
ssm,16,S2_train,same_subset,2,omega_z_derived,wz,3.0,37330,0.3578719825873978,0.6428954301704547
ssm,16,S2_train,same_subset,2,omega_z_derived,wz,6.0,30694,0.2820553626581688,0.9054022682326989
ssm,16,S2_train,same_subset,2,omega_z_derived,wz,12.0,15365,0.2823041044521477,1.2465400214812865
ssm,16,S2_train,same_subset,2,omega_z_derived,wz,24.0,1530,0.20196760878245756,1.3128557143436435
ssm,16,S2_train,same_subset,3,gamma,wz,0.5,138852,0.09790389723747965,3.52565212839143
ssm,16,S2_train,same_subset,3,gamma,wz,1.5,42429,0.1519861641836378,5.473227908724862
ssm,16,S2_train,same_subset,3,gamma,wz,3.0,38150,0.18657266235186049,6.718734619304252
ssm,16,S2_train,same_subset,3,gamma,wz,6.0,30623,0.22640021436123126,8.152978789702185
ssm,16,S2_train,same_subset,3,gamma,wz,12.0,14317,0.2720889095068884,9.798290666271514
ssm,16,S2_train,same_subset,3,gamma,wz,24.0,1150,0.23074882533031862,8.309578124997552
ssm,16,S2_train,same_subset,3,zx,wz,0.5,138852,0.0855177494452002,1.363968167751847e-05
ssm,16,S2_train,same_subset,3,zx,wz,1.5,42429,0.11837813430717865,1.8880759602768075e-05
ssm,16,S2_train,same_subset,3,zx,wz,3.0,38150,0.14355843909192578,2.2896900630447488e-05
ssm,16,S2_train,same_subset,3,zx,wz,6.0,30623,0.17013802936869812,2.713622115396332e-05
ssm,16,S2_train,same_subset,3,zx,wz,12.0,14317,0.18828535805318247,3.0030635299751796e-05
ssm,16,S2_train,same_subset,3,zx,wz,24.0,1150,0.17580678067772637,2.804036052732129e-05
ssm,16,S2_train,same_subset,3,zy,wz,0.5,138852,0.17618373114978927,1.7885083093221888e-05
ssm,16,S2_train,same_subset,3,zy,wz,1.5,42429,0.20516970667482898,2.0827560151056953e-05
ssm,16,S2_train,same_subset,3,zy,wz,3.0,38150,0.22351811571244196,2.2690177175076037e-05
ssm,16,S2_train,same_subset,3,zy,wz,6.0,30623,0.24346160490891633,2.471471691593767e-05
ssm,16,S2_train,same_subset,3,zy,wz,12.0,14317,0.2902605996459068,2.94654615151768e-05
ssm,16,S2_train,same_subset,3,zy,wz,24.0,1150,0.28697154088458326,2.9131576541531967e-05
ssm,16,S2_train,same_subset,3,omega_z_derived,wz,0.5,138852,0.1521869239877743,0.24427373205992015
ssm,16,S2_train,same_subset,3,omega_z_derived,wz,1.5,42429,0.3416846601360267,0.5128728303948702
ssm,16,S2_train,same_subset,3,omega_z_derived,wz,3.0,38150,0.36454489922698546,0.690186314418513
ssm,16,S2_train,same_subset,3,omega_z_derived,wz,6.0,30623,0.2890212932980993,0.9494138899624869
ssm,16,S2_train,same_subset,3,omega_z_derived,wz,12.0,14317,0.31843238658377804,1.4142029746733975
ssm,16,S2_train,same_subset,3,omega_z_derived,wz,24.0,1150,0.21489429702603594,1.3490211086003876
ssm,16,S2_train,same_subset,4,gamma,wz,0.5,138451,0.10250287925701472,3.6912677083915337
ssm,16,S2_train,same_subset,4,gamma,wz,1.5,42342,0.1530491367262453,5.511506997172898
ssm,16,S2_train,same_subset,4,gamma,wz,3.0,37746,0.18357778457248758,6.610885001868585
ssm,16,S2_train,same_subset,4,gamma,wz,6.0,30372,0.21329382519005458,7.680999933657198
ssm,16,S2_train,same_subset,4,gamma,wz,12.0,15070,0.24436606693007096,8.799953498738804
ssm,16,S2_train,same_subset,4,gamma,wz,24.0,1540,0.250432540197257,9.01841541994925
ssm,16,S2_train,same_subset,4,zx,wz,0.5,138451,0.06566463558039554,1.0473202729305922e-05
ssm,16,S2_train,same_subset,4,zx,wz,1.5,42342,0.07978886777401252,1.2725951803891698e-05
ssm,16,S2_train,same_subset,4,zx,wz,3.0,37746,0.09523935868346475,1.5190232947449166e-05
ssm,16,S2_train,same_subset,4,zx,wz,6.0,30372,0.11627718909283505,1.8545668655905133e-05
ssm,16,S2_train,same_subset,4,zx,wz,12.0,15070,0.13327218101371677,2.1256290507074096e-05
ssm,16,S2_train,same_subset,4,zx,wz,24.0,1540,0.13006049473732847,2.074404143735158e-05
ssm,16,S2_train,same_subset,4,zy,wz,0.5,138451,0.1679653543127775,1.7050804297235998e-05
ssm,16,S2_train,same_subset,4,zy,wz,1.5,42342,0.19263946796746892,1.9555567786436545e-05
ssm,16,S2_train,same_subset,4,zy,wz,3.0,37746,0.19648450551233576,1.994589221225029e-05
ssm,16,S2_train,same_subset,4,zy,wz,6.0,30372,0.212367052076977,2.1558190128496862e-05
ssm,16,S2_train,same_subset,4,zy,wz,12.0,15070,0.24492333334344218,2.4863102540101422e-05
ssm,16,S2_train,same_subset,4,zy,wz,24.0,1540,0.2647252437694374,2.687326999529245e-05
ssm,16,S2_train,same_subset,4,omega_z_derived,wz,0.5,138451,0.16100323329290653,0.23777342937970716
ssm,16,S2_train,same_subset,4,omega_z_derived,wz,1.5,42342,0.3547992674243945,0.5119339924417322
ssm,16,S2_train,same_subset,4,omega_z_derived,wz,3.0,37746,0.3862297522278351,0.6865084301649438
ssm,16,S2_train,same_subset,4,omega_z_derived,wz,6.0,30372,0.2963883142558581,0.9059255435894713
ssm,16,S2_train,same_subset,4,omega_z_derived,wz,12.0,15070,0.2984162728902812,1.2477380380405594
ssm,16,S2_train,same_subset,4,omega_z_derived,wz,24.0,1540,0.2547937416618978,1.5344279441460762
ssm,16,S2_train,cross_subset,1,gamma,overall,,2791002,0.12584325209976885,4.531786382448689
ssm,16,S2_train,cross_subset,1,zx,overall,,2791002,0.08949345288533585,1.427378805681703e-05
ssm,16,S2_train,cross_subset,1,zy,overall,,2791002,0.20331225756080104,2.0639004165630846e-05
ssm,16,S2_train,cross_subset,1,omega_z_derived,overall,,2791002,0.3166572814945558,0.4951998924808635
ssm,16,S2_train,cross_subset,2,gamma,overall,,2791002,0.1355810212991449,4.882456432734465
ssm,16,S2_train,cross_subset,2,zx,overall,,2791002,0.11598944125587593,1.8499774829470692e-05
ssm,16,S2_train,cross_subset,2,zy,overall,,2791002,0.19488093755113936,1.9783108504033676e-05
ssm,16,S2_train,cross_subset,2,omega_z_derived,overall,,2791002,0.5169570980079777,0.526297768305351
ssm,16,S2_train,cross_subset,3,gamma,overall,,2791002,0.13353383824904572,4.808734753048863
ssm,16,S2_train,cross_subset,3,zx,overall,,2791002,0.12662030326861098,2.0195347527741833e-05
ssm,16,S2_train,cross_subset,3,zy,overall,,2791002,0.20076064116993123,2.0379980295817383e-05
ssm,16,S2_train,cross_subset,3,omega_z_derived,overall,,2791002,0.41726070324885417,0.5134912701357136
ssm,16,S2_train,cross_subset,4,gamma,overall,,2791002,0.12572590730690666,4.527560601400436
ssm,16,S2_train,cross_subset,4,zx,overall,,2791002,0.08503091662704901,1.3562034596865318e-05
ssm,16,S2_train,cross_subset,4,zy,overall,,2791002,0.18118979887357536,1.8393268314736584e-05
ssm,16,S2_train,cross_subset,4,omega_z_derived,overall,,2791002,0.35910541051954026,0.4792629572761492
ssm,16,S2_train,cross_subset,1,gamma,slip,0.005,792421,0.11031571589675845,3.972618543049405
ssm,16,S2_train,cross_subset,1,gamma,slip,0.02,663765,0.10040613378324552,3.615761061317355
ssm,16,S2_train,cross_subset,1,gamma,slip,0.065,1083822,0.10981211355053533,3.9544831503625617
ssm,16,S2_train,cross_subset,1,gamma,slip,0.2,205402,0.21497216813385578,7.74143934616244
ssm,16,S2_train,cross_subset,1,gamma,slip,0.65,39664,0.35681594901251873,12.849426270399322
ssm,16,S2_train,cross_subset,1,gamma,slip,1.5,5928,0.20659926887971622,7.4399198903953865
ssm,16,S2_train,cross_subset,1,zx,slip,0.005,792421,0.07937825242269511,1.2660460570458808e-05
ssm,16,S2_train,cross_subset,1,zx,slip,0.02,663765,0.08748636896727759,1.3953667296407853e-05
ssm,16,S2_train,cross_subset,1,zx,slip,0.065,1083822,0.08819411020913809,1.4066548719787207e-05
ssm,16,S2_train,cross_subset,1,zx,slip,0.2,205402,0.1153201969334456,1.8393032876036215e-05
ssm,16,S2_train,cross_subset,1,zx,slip,0.65,39664,0.1295138934944718,2.0656861187188347e-05
ssm,16,S2_train,cross_subset,1,zx,slip,1.5,5928,0.27641260654140093,4.408651991814136e-05
ssm,16,S2_train,cross_subset,1,zy,slip,0.005,792421,0.25804577639397813,2.6195211752343686e-05
ssm,16,S2_train,cross_subset,1,zy,slip,0.02,663765,0.17737973793385542,1.8006494317636574e-05
ssm,16,S2_train,cross_subset,1,zy,slip,0.065,1083822,0.1643151936341027,1.6680262556516977e-05
ssm,16,S2_train,cross_subset,1,zy,slip,0.2,205402,0.22165379728337004,2.250092310186466e-05
ssm,16,S2_train,cross_subset,1,zy,slip,0.65,39664,0.24002068829240572,2.436541633716767e-05
ssm,16,S2_train,cross_subset,1,zy,slip,1.5,5928,0.11581339201395936,1.1756659517501828e-05
ssm,16,S2_train,cross_subset,1,omega_z_derived,slip,0.005,792421,0.5200592876206453,0.4254899269373372
ssm,16,S2_train,cross_subset,1,omega_z_derived,slip,0.02,663765,0.21748136179200134,0.3698617455930269
ssm,16,S2_train,cross_subset,1,omega_z_derived,slip,0.065,1083822,0.1299148738110094,0.42101428961311005
ssm,16,S2_train,cross_subset,1,omega_z_derived,slip,0.2,205402,0.22261252661165584,0.9252339276621354
ssm,16,S2_train,cross_subset,1,omega_z_derived,slip,0.65,39664,0.36805478830867744,1.404482686822976
ssm,16,S2_train,cross_subset,1,omega_z_derived,slip,1.5,5928,0.22492190508145138,0.8181614491323653
ssm,16,S2_train,cross_subset,2,gamma,slip,0.005,945168,0.14308591099892146,5.152717724490258
ssm,16,S2_train,cross_subset,2,gamma,slip,0.02,680061,0.12241485101988948,4.408324817711333
ssm,16,S2_train,cross_subset,2,gamma,slip,0.065,1009438,0.1335608024874612,4.80970564998571
ssm,16,S2_train,cross_subset,2,gamma,slip,0.2,137568,0.15422922593295738,5.554003615987609
ssm,16,S2_train,cross_subset,2,gamma,slip,0.65,18746,0.16054303931562774,5.7813725957121775
ssm,16,S2_train,cross_subset,2,zx,slip,0.005,945168,0.10336632941231907,1.6486446832088495e-05
ssm,16,S2_train,cross_subset,2,zx,slip,0.02,680061,0.12680645782332936,2.0225037848978614e-05
ssm,16,S2_train,cross_subset,2,zx,slip,0.065,1009438,0.11085061153137019,1.7680154877151994e-05
ssm,16,S2_train,cross_subset,2,zx,slip,0.2,137568,0.15535826590733312,2.4778917905344407e-05
ssm,16,S2_train,cross_subset,2,zx,slip,0.65,18746,0.20533047978846297,3.2749252649298436e-05
ssm,16,S2_train,cross_subset,2,zy,slip,0.005,945168,0.20631178363712793,2.0943496713800952e-05
ssm,16,S2_train,cross_subset,2,zy,slip,0.02,680061,0.20316560579974888,2.0624116200849962e-05
ssm,16,S2_train,cross_subset,2,zy,slip,0.065,1009438,0.18021879184702844,1.8294697522856167e-05
ssm,16,S2_train,cross_subset,2,zy,slip,0.2,137568,0.17178824929950043,1.7438880965547116e-05
ssm,16,S2_train,cross_subset,2,zy,slip,0.65,18746,0.21294491425985923,2.161685110748648e-05
ssm,16,S2_train,cross_subset,2,omega_z_derived,slip,0.005,945168,0.8502683677236273,0.5599441099724425
ssm,16,S2_train,cross_subset,2,omega_z_derived,slip,0.02,680061,0.1945093215271357,0.4284686379040669
ssm,16,S2_train,cross_subset,2,omega_z_derived,slip,0.065,1009438,0.1810209503783206,0.531329752795851
ssm,16,S2_train,cross_subset,2,omega_z_derived,slip,0.2,137568,0.15451379088230743,0.6536191201155097
ssm,16,S2_train,cross_subset,2,omega_z_derived,slip,0.65,18746,0.1587984005958215,0.6585172060040367
ssm,16,S2_train,cross_subset,3,gamma,slip,0.005,864631,0.11765397980109298,4.2368793880043665
ssm,16,S2_train,cross_subset,3,gamma,slip,0.02,611503,0.09542445281582214,3.4363639728532194
ssm,16,S2_train,cross_subset,3,gamma,slip,0.065,940367,0.11647686332425626,4.194489831097447
ssm,16,S2_train,cross_subset,3,gamma,slip,0.2,244740,0.24651298033109625,8.87726677018754
ssm,16,S2_train,cross_subset,3,gamma,slip,0.65,79053,0.2206472185799679,7.945805609652064
ssm,16,S2_train,cross_subset,3,gamma,slip,1.5,50708,0.12171704458752161,4.383195863730293
ssm,16,S2_train,cross_subset,3,zx,slip,0.005,864631,0.12050300600648917,1.9219666735214087e-05
ssm,16,S2_train,cross_subset,3,zx,slip,0.02,611503,0.1385694926917751,2.210118697581127e-05
ssm,16,S2_train,cross_subset,3,zx,slip,0.065,940367,0.1221260712775701,1.9478538049905017e-05
ssm,16,S2_train,cross_subset,3,zx,slip,0.2,244740,0.13607660296454938,2.1703582706157308e-05
ssm,16,S2_train,cross_subset,3,zx,slip,0.65,79053,0.13815479592012897,2.203504477477437e-05
ssm,16,S2_train,cross_subset,3,zx,slip,1.5,50708,0.08704432949824016,1.38831640685168e-05
ssm,16,S2_train,cross_subset,3,zy,slip,0.005,864631,0.22284234169006034,2.2621576774230064e-05
ssm,16,S2_train,cross_subset,3,zy,slip,0.02,611503,0.19234420734750066,1.9525594730212994e-05
ssm,16,S2_train,cross_subset,3,zy,slip,0.065,940367,0.17860583055577453,1.8130959665041448e-05
ssm,16,S2_train,cross_subset,3,zy,slip,0.2,244740,0.23405552251341963,2.3759869581243774e-05
ssm,16,S2_train,cross_subset,3,zy,slip,0.65,79053,0.18207382369726843,1.848300889864629e-05
ssm,16,S2_train,cross_subset,3,zy,slip,1.5,50708,0.13361712744338322,1.3563984715788176e-05
ssm,16,S2_train,cross_subset,3,omega_z_derived,slip,0.005,864631,0.7001987300897269,0.43650217763044913
ssm,16,S2_train,cross_subset,3,omega_z_derived,slip,0.02,611503,0.1859323217375771,0.3414395358587468
ssm,16,S2_train,cross_subset,3,omega_z_derived,slip,0.065,940367,0.156525436322814,0.4113679486177352
ssm,16,S2_train,cross_subset,3,omega_z_derived,slip,0.2,244740,0.22879064393617776,1.0328676551359819
ssm,16,S2_train,cross_subset,3,omega_z_derived,slip,0.65,79053,0.2370219935520858,0.9210972450372824
ssm,16,S2_train,cross_subset,3,omega_z_derived,slip,1.5,50708,0.10789678471330379,0.4982109286910795
ssm,16,S2_train,cross_subset,4,gamma,slip,0.005,790267,0.11125765046102669,4.006538893682602
ssm,16,S2_train,cross_subset,4,gamma,slip,0.02,678566,0.1157578086375712,4.168595690760378
ssm,16,S2_train,cross_subset,4,gamma,slip,0.065,1111044,0.1267257508746814,4.563566171884526
ssm,16,S2_train,cross_subset,4,gamma,slip,0.2,154153,0.19680500017302197,7.087214984895764
ssm,16,S2_train,cross_subset,4,gamma,slip,0.65,51355,0.16111487596533874,5.8019652086859965
ssm,16,S2_train,cross_subset,4,gamma,slip,1.5,5617,0.13078320610783165,4.709680637571981
ssm,16,S2_train,cross_subset,4,zx,slip,0.005,790267,0.07314510217373991,1.1666302218154109e-05
ssm,16,S2_train,cross_subset,4,zx,slip,0.02,678566,0.08340527356667717,1.3302751638548608e-05
ssm,16,S2_train,cross_subset,4,zx,slip,0.065,1111044,0.08665163438988686,1.3820531029476668e-05
ssm,16,S2_train,cross_subset,4,zx,slip,0.2,154153,0.11332965299190954,1.807555041017543e-05
ssm,16,S2_train,cross_subset,4,zx,slip,0.65,51355,0.12711592260851787,2.0274396039042177e-05
ssm,16,S2_train,cross_subset,4,zx,slip,1.5,5617,0.11873540869642571,1.8937743199179978e-05
ssm,16,S2_train,cross_subset,4,zy,slip,0.005,790267,0.19281612714778434,1.957350109826381e-05
ssm,16,S2_train,cross_subset,4,zy,slip,0.02,678566,0.17200444199628487,1.7460827511908723e-05
ssm,16,S2_train,cross_subset,4,zy,slip,0.065,1111044,0.17144617954195243,1.740415615917928e-05
ssm,16,S2_train,cross_subset,4,zy,slip,0.2,154153,0.2116822537801917,2.148867363938076e-05
ssm,16,S2_train,cross_subset,4,zy,slip,0.65,51355,0.21896610491885835,2.2228085137083857e-05
ssm,16,S2_train,cross_subset,4,zy,slip,1.5,5617,0.1601043224214532,1.6252800900248563e-05
ssm,16,S2_train,cross_subset,4,omega_z_derived,slip,0.005,790267,0.6125871230450475,0.42274221682688934
ssm,16,S2_train,cross_subset,4,omega_z_derived,slip,0.02,678566,0.23469969917134775,0.40418957467612415
ssm,16,S2_train,cross_subset,4,omega_z_derived,slip,0.065,1111044,0.12884175788222402,0.48292481634410744
ssm,16,S2_train,cross_subset,4,omega_z_derived,slip,0.2,154153,0.1972483920264337,0.83358388589038
ssm,16,S2_train,cross_subset,4,omega_z_derived,slip,0.65,51355,0.1667225180846955,0.6421678750152212
ssm,16,S2_train,cross_subset,4,omega_z_derived,slip,1.5,5617,0.14227136691257056,0.5305179628784226
ssm,16,S2_train,cross_subset,1,gamma,wz,0.5,1561668,0.07801663639649806,2.8094848911663894
ssm,16,S2_train,cross_subset,1,gamma,wz,1.5,348748,0.13589707658700903,4.893838042511968
