file,profile,combo_idx,mu,friction_case,friction_model,chi,error,util_viol_frac,util_budget_frac,msat_rail_frac,track_kind,track_err_V,track_err_w,track_err,track_viol_frac,track_flag
multisine_75percent_cap_c044_mu_0.3_case1_lugre_adamov_chi_0.005.arrow,multisine_75percent_cap,44,0.3,1,lugre_adamov,0.005,,0.0,0.9791867897429006,0.0,vel,0.12174982466273,0.0144303507432791,0.1226020180420353,0.0,tracked
multisine_75percent_cap_c044_mu_0.5_case1_lugre_adamov_chi_0.005.arrow,multisine_75percent_cap,44,0.5,1,lugre_adamov,0.005,,0.0,0.7230112801216204,0.0,vel,0.1039533187961499,0.0125154171764715,0.1047040025779105,0.0,tracked
multisine_75percent_cap_c044_mu_0.8_case1_lugre_adamov_chi_0.005.arrow,multisine_75percent_cap,44,0.8,1,lugre_adamov,0.005,,0.0,0.0677311249044591,0.0,vel,0.0794863838823421,0.0121850398829474,0.0804149265972436,0.0,tracked
multisine_75percent_cap_c045_mu_0.3_case1_lugre_adamov_chi_0.005.arrow,multisine_75percent_cap,45,0.3,1,lugre_adamov,0.005,,0.0,0.9852846067915908,0.0,vel,0.1259019593018448,0.0169481686609,0.1270375683685803,0.0,tracked
multisine_75percent_cap_c045_mu_0.5_case1_lugre_adamov_chi_0.005.arrow,multisine_75percent_cap,45,0.5,1,lugre_adamov,0.005,,0.0,0.7209366784535398,0.0,vel,0.1094089017909434,0.0135972886710286,0.1102505965984021,0.0,tracked
multisine_75percent_cap_c045_mu_0.8_case1_lugre_adamov_chi_0.005.arrow,multisine_75percent_cap,45,0.8,1,lugre_adamov,0.005,,0.0,0.0489253227391461,0.0,vel,0.0839114848214107,0.0131340997071101,0.0849331611330354,0.0,tracked
multisine_75percent_cap_c046_mu_0.3_case1_lugre_adamov_chi_0.005.arrow,multisine_75percent_cap,46,0.3,1,lugre_adamov,0.005,,0.0,0.9813621817754222,0.0,vel,0.1208332618232083,0.0158194286917582,0.1218643979469378,0.0,tracked
multisine_75percent_cap_c046_mu_0.5_case1_lugre_adamov_chi_0.005.arrow,multisine_75percent_cap,46,0.5,1,lugre_adamov,0.005,,0.0,0.7005518272453154,0.0,vel,0.1037459435846132,0.0128970877716075,0.1045445153188358,0.0,tracked
multisine_75percent_cap_c046_mu_0.8_case1_lugre_adamov_chi_0.005.arrow,multisine_75percent_cap,46,0.8,1,lugre_adamov,0.005,,0.0,0.044776119402985,0.0,vel,0.0783662654458561,0.0123917567134554,0.079339947027811,0.0,tracked
multisine_75percent_cap_c047_mu_0.3_case1_lugre_adamov_chi_0.005.arrow,multisine_75percent_cap,47,0.3,1,lugre_adamov,0.005,,0.0,0.9831764083353632,0.0,vel,0.1261197573160204,0.0160838334494706,0.1271411927106325,0.0,tracked
multisine_75percent_cap_c047_mu_0.5_case1_lugre_adamov_chi_0.005.arrow,multisine_75percent_cap,47,0.5,1,lugre_adamov,0.005,,0.0,0.709471774498358,0.0,vel,0.108446577297863,0.0132566615168034,0.1092538292335443,0.0,tracked
multisine_75percent_cap_c047_mu_0.8_case1_lugre_adamov_chi_0.005.arrow,multisine_75percent_cap,47,0.8,1,lugre_adamov,0.005,,0.0,0.0423067554741766,0.0,vel,0.0824901936462727,0.0128816778003681,0.0834899375419102,0.0,tracked
multisine_75percent_cap_c048_mu_0.3_case1_lugre_adamov_chi_0.005.arrow,multisine_75percent_cap,48,0.3,1,lugre_adamov,0.005,,0.0,0.9801778949932386,0.0,vel,0.118360141427373,0.0158187750293891,0.1194125484282878,0.0,tracked
multisine_75percent_cap_c048_mu_0.5_case1_lugre_adamov_chi_0.005.arrow,multisine_75percent_cap,48,0.5,1,lugre_adamov,0.005,,0.0,0.7356016764797285,0.0,vel,0.1029435563096533,0.012614734819678,0.1037135831038999,0.0,tracked
multisine_75percent_cap_c048_mu_0.8_case1_lugre_adamov_chi_0.005.arrow,multisine_75percent_cap,48,0.8,1,lugre_adamov,0.005,,0.0,0.0712755860539732,0.0,vel,0.0795803290142529,0.0121959275771543,0.0805094368101276,0.0,tracked
multisine_75percent_cap_c049_mu_0.3_case1_lugre_adamov_chi_0.005.arrow,multisine_75percent_cap,49,0.3,1,lugre_adamov,0.005,,0.0,0.972643815251262,0.0,vel,0.1181972191219765,0.0142078351409522,0.119048079310676,0.0,tracked
multisine_75percent_cap_c049_mu_0.5_case1_lugre_adamov_chi_0.005.arrow,multisine_75percent_cap,49,0.5,1,lugre_adamov,0.005,,0.0,0.6883309955568248,0.0,vel,0.100040148489972,0.0122034371936947,0.1007817205113908,0.0,tracked
multisine_75percent_cap_c049_mu_0.8_case1_lugre_adamov_chi_0.005.arrow,multisine_75percent_cap,49,0.8,1,lugre_adamov,0.005,,0.0,0.0549475470145054,0.0,vel,0.075207310890527,0.0118473744685205,0.0761347482637313,0.0,tracked
multisine_75percent_cap_c050_mu_0.3_case1_lugre_adamov_chi_0.005.arrow,multisine_75percent_cap,50,0.3,1,lugre_adamov,0.005,,0.0,0.9833779890642456,0.0,vel,0.1301465548064036,0.0148630780263044,0.1309925067184846,0.0,tracked
multisine_75percent_cap_c050_mu_0.5_case1_lugre_adamov_chi_0.005.arrow,multisine_75percent_cap,50,0.5,1,lugre_adamov,0.005,,0.0,0.7147548694344821,0.0,vel,0.1108496505554632,0.0131657619368927,0.1116287701072051,0.0,tracked
multisine_75percent_cap_c050_mu_0.8_case1_lugre_adamov_chi_0.005.arrow,multisine_75percent_cap,50,0.8,1,lugre_adamov,0.005,,0.0,0.0532677076071527,0.0,vel,0.0843694989774262,0.012867203018902,0.0853450483111443,0.0,tracked
multisine_75percent_cap_c051_mu_0.3_case1_lugre_adamov_chi_0.005.arrow,multisine_75percent_cap,51,0.3,1,lugre_adamov,0.005,,0.0,0.9793799712747462,0.0,vel,0.1184410077460492,0.0151868899878894,0.1194106944264371,0.0,tracked
multisine_75percent_cap_c051_mu_0.5_case1_lugre_adamov_chi_0.005.arrow,multisine_75percent_cap,51,0.5,1,lugre_adamov,0.005,,0.0,0.6978892817846614,0.0,vel,0.1013673307325955,0.0124977247570683,0.1021348562634463,0.0,tracked
multisine_75percent_cap_c051_mu_0.8_case1_lugre_adamov_chi_0.005.arrow,multisine_75percent_cap,51,0.8,1,lugre_adamov,0.005,,0.0,0.0536876674589909,0.0,vel,0.0770000214029991,0.0120669537809568,0.0779398144058226,0.0,tracked
multisine_75percent_cap_c052_mu_0.3_case1_lugre_adamov_chi_0.005.arrow,multisine_75percent_cap,52,0.3,1,lugre_adamov,0.005,,0.0,0.9903577218017956,0.0,vel,0.135451498802334,0.0167957564672904,0.1364888492262544,0.0,tracked
multisine_75percent_cap_c052_mu_0.5_case1_lugre_adamov_chi_0.005.arrow,multisine_75percent_cap,52,0.5,1,lugre_adamov,0.005,,0.0,0.7678461939038628,0.0,vel,0.1179733117315966,0.0140000309132708,0.1188011075137476,0.0,tracked
multisine_75percent_cap_c052_mu_0.8_case1_lugre_adamov_chi_0.005.arrow,multisine_75percent_cap,52,0.8,1,lugre_adamov,0.005,,0.0,0.0732074013724288,0.0,vel,0.0921782662002782,0.0137196329329413,0.0931936751475334,0.0,tracked
multisine_75percent_cap_c053_mu_0.3_case1_lugre_adamov_chi_0.005.arrow,multisine_75percent_cap,53,0.3,1,lugre_adamov,0.005,,0.0,0.978674438723658,0.0,vel,0.1147810198376041,0.0151348238934496,0.1157745456015535,0.0,tracked
multisine_75percent_cap_c053_mu_0.5_case1_lugre_adamov_chi_0.005.arrow,multisine_75percent_cap,53,0.5,1,lugre_adamov,0.005,,0.0,0.715040442133732,0.0,vel,0.0987119449192049,0.0121857897810633,0.0994612564887475,0.0,tracked
multisine_75percent_cap_c053_mu_0.8_case1_lugre_adamov_chi_0.005.arrow,multisine_75percent_cap,53,0.8,1,lugre_adamov,0.005,,0.0,0.0759959347886342,0.0,vel,0.0757931965592439,0.0116816879450696,0.0766881377914092,0.0,tracked
multisine_75percent_cap_c054_mu_0.3_case1_lugre_adamov_chi_0.005.arrow,multisine_75percent_cap,54,0.3,1,lugre_adamov,0.005,,0.0,0.9813453833813488,0.0,vel,0.1321147058527648,0.0151193960524591,0.1329770342561214,0.0,tracked
multisine_75percent_cap_c054_mu_0.5_case1_lugre_adamov_chi_0.005.arrow,multisine_75percent_cap,54,0.5,1,lugre_adamov,0.005,,0.0,0.720575512980959,0.0,vel,0.112364383305727,0.0133188183043116,0.1131509856638448,0.0,tracked
multisine_75percent_cap_c054_mu_0.8_case1_lugre_adamov_chi_0.005.arrow,multisine_75percent_cap,54,0.8,1,lugre_adamov,0.005,,0.0,0.0471278945732787,0.0,vel,0.0852517442187197,0.0130950076149164,0.0862516035605642,0.0,tracked
multisine_75percent_cap_c055_mu_0.3_case1_lugre_adamov_chi_0.005.arrow,multisine_75percent_cap,55,0.3,1,lugre_adamov,0.005,,0.0,0.9695109147565492,0.0,vel,0.1125037054929951,0.0130063657944351,0.1132530321926669,0.0,tracked
multisine_75percent_cap_c055_mu_0.5_case1_lugre_adamov_chi_0.005.arrow,multisine_75percent_cap,55,0.5,1,lugre_adamov,0.005,,0.0,0.665258401296836,0.0,vel,0.094599703019448,0.0114637633365102,0.0952917713194759,0.0,tracked
multisine_75percent_cap_c055_mu_0.8_case1_lugre_adamov_chi_0.005.arrow,multisine_75percent_cap,55,0.8,1,lugre_adamov,0.005,,0.0,0.0516046665938736,0.0,vel,0.0707148384373909,0.0110827249889706,0.0715780355165427,0.0,tracked
octagon_c001_mu_0.3_case1_lugre_adamov_chi_0.005.arrow,octagon,1,0.3,1,lugre_adamov,0.005,,0.0,0.839130049722289,0.0,vel,0.0380504787819824,0.0043309489429832,0.0382961623963135,0.0,tracked
octagon_c001_mu_0.5_case1_lugre_adamov_chi_0.005.arrow,octagon,1,0.5,1,lugre_adamov,0.005,,0.0,0.1681574918711016,0.0,vel,0.0272963609009233,0.0038313007167583,0.0275639290308129,0.0,tracked
octagon_c001_mu_0.8_case1_lugre_adamov_chi_0.005.arrow,octagon,1,0.8,1,lugre_adamov,0.005,,0.0,0.0281380078189248,0.0,vel,0.014377072747843,0.0037435196498678,0.0148564518026923,0.0,tracked
octagon_c002_mu_0.3_case1_lugre_adamov_chi_0.005.arrow,octagon,2,0.3,1,lugre_adamov,0.005,,0.0,0.6029808069434077,0.0,vel,0.0192180015057801,0.0036181236588323,0.0195556232497655,0.0,tracked
octagon_c002_mu_0.5_case1_lugre_adamov_chi_0.005.arrow,octagon,2,0.5,1,lugre_adamov,0.005,,0.0,0.1757233770670175,0.0,vel,0.0112660262067978,0.0026817011366045,0.0115807973593497,0.0,tracked
octagon_c002_mu_0.8_case1_lugre_adamov_chi_0.005.arrow,octagon,2,0.8,1,lugre_adamov,0.005,,0.0,0.1399688761244449,0.0,vel,0.00659149072155,0.0012780044382485,0.0067142419733327,0.0,tracked
octagon_c003_mu_0.3_case1_lugre_adamov_chi_0.005.arrow,octagon,3,0.3,1,lugre_adamov,0.005,,0.0,0.4913523703488151,0.0,vel,0.0540989111524293,0.0438953372267961,0.0696670138453816,0.0,tracked
octagon_c003_mu_0.5_case1_lugre_adamov_chi_0.005.arrow,octagon,3,0.5,1,lugre_adamov,0.005,,0.0,0.4086590164349245,0.0,vel,0.05482516582593,0.0282251837740819,0.0616640884706927,0.0,tracked
octagon_c003_mu_0.8_case1_lugre_adamov_chi_0.005.arrow,octagon,3,0.8,1,lugre_adamov,0.005,,0.0,0.4118599678639659,0.0,vel,0.0604991865058289,0.0200861283551531,0.0637464047626747,0.0,tracked
octagon_c004_mu_0.3_case1_lugre_adamov_chi_0.005.arrow,octagon,4,0.3,1,lugre_adamov,0.005,,0.0,0.5212616556383558,0.0,vel,0.1381673748253215,0.0452421184103717,0.1453859441087032,0.1149052999152317,missed
octagon_c004_mu_0.5_case1_lugre_adamov_chi_0.005.arrow,octagon,4,0.5,1,lugre_adamov,0.005,,0.0,0.4629992788370298,0.0,vel,0.1394634885027063,0.0343596382696073,0.1436337333893495,0.1151456875719581,missed
octagon_c004_mu_0.8_case1_lugre_adamov_chi_0.005.arrow,octagon,4,0.8,1,lugre_adamov,0.005,,0.0,0.4672756487303736,0.0,vel,0.1554905406120473,0.0310038583539675,0.1585514031872932,0.124837105732613,missed
octagon_c005_mu_0.3_case1_lugre_adamov_chi_0.005.arrow,octagon,5,0.3,1,lugre_adamov,0.005,,0.0,0.8274902263439567,0.0,vel,0.0355918500657477,0.0042039936075967,0.0358392711052468,0.0,tracked
octagon_c005_mu_0.5_case1_lugre_adamov_chi_0.005.arrow,octagon,5,0.5,1,lugre_adamov,0.005,,0.0,0.1807588658763395,0.0,vel,0.0254806647649075,0.0038497137107507,0.0257698384262754,0.0,tracked
octagon_c005_mu_0.8_case1_lugre_adamov_chi_0.005.arrow,octagon,5,0.8,1,lugre_adamov,0.005,,0.0,0.0316805627601563,0.0,vel,0.0133077808749331,0.0033801473960574,0.01373034698157,0.0,tracked
octagon_c006_mu_0.3_case1_lugre_adamov_chi_0.005.arrow,octagon,6,0.3,1,lugre_adamov,0.005,,0.0,0.5937575121142727,0.0,vel,0.0176116951498156,0.0035263726324726,0.017961266937304,0.0,tracked
octagon_c006_mu_0.5_case1_lugre_adamov_chi_0.005.arrow,octagon,6,0.5,1,lugre_adamov,0.005,,0.0,0.1976492617568542,0.0,vel,0.0104266705370496,0.0026846484829168,0.0107667449103713,0.0,tracked
octagon_c006_mu_0.8_case1_lugre_adamov_chi_0.005.arrow,octagon,6,0.8,1,lugre_adamov,0.005,,0.0,0.159579448120548,0.0,vel,0.0065910867853197,0.0013149939884336,0.0067209846154587,0.0,tracked
octagon_c007_mu_0.3_case1_lugre_adamov_chi_0.005.arrow,octagon,7,0.3,1,lugre_adamov,0.005,,0.0,0.542516985285745,0.0,vel,0.057591520575004,0.0452107026760335,0.0732174219609091,0.0,tracked
octagon_c007_mu_0.5_case1_lugre_adamov_chi_0.005.arrow,octagon,7,0.5,1,lugre_adamov,0.005,,0.0,0.4616834727160009,0.0,vel,0.057712659469938,0.0293263670024127,0.0647362870780617,0.0,tracked
octagon_c007_mu_0.8_case1_lugre_adamov_chi_0.005.arrow,octagon,7,0.8,1,lugre_adamov,0.005,,0.0,0.4609749617277546,0.0,vel,0.0630091719540616,0.0211872874126157,0.0664759873807173,0.0,tracked
octagon_c008_mu_0.3_case1_lugre_adamov_chi_0.005.arrow,octagon,8,0.3,1,lugre_adamov,0.005,,0.0,0.569782006351295,0.0,vel,0.1470900504322637,0.0472952921821832,0.1545067234743005,0.1337694049772897,missed
octagon_c008_mu_0.5_case1_lugre_adamov_chi_0.005.arrow,octagon,8,0.5,1,lugre_adamov,0.005,,0.0,0.5168334619618163,0.0,vel,0.1478014363041534,0.0360280694099532,0.1521291765539376,0.1349207353331899,missed
octagon_c008_mu_0.8_case1_lugre_adamov_chi_0.005.arrow,octagon,8,0.8,1,lugre_adamov,0.005,,0.0,0.5402522805197434,0.0,vel,0.1701502536195114,0.0322607651892783,0.1731815976868842,0.1435367350295423,missed
octagon_c009_mu_0.3_case1_lugre_adamov_chi_0.005.arrow,octagon,9,0.3,1,lugre_adamov,0.005,,0.0,0.8137881299105505,0.0,vel,0.0334281509956443,0.0040140991042508,0.0336682977087697,0.0,tracked
octagon_c009_mu_0.5_case1_lugre_adamov_chi_0.005.arrow,octagon,9,0.5,1,lugre_adamov,0.005,,0.0,0.1865028656739078,0.0,vel,0.023767793242886,0.0038867006120267,0.024083488893516,0.0,tracked
octagon_c009_mu_0.8_case1_lugre_adamov_chi_0.005.arrow,octagon,9,0.8,1,lugre_adamov,0.005,,0.0,0.0338693556345601,0.0,vel,0.0123914567249586,0.0031304719256255,0.0127807689222383,0.0,tracked
octagon_c010_mu_0.3_case1_lugre_adamov_chi_0.005.arrow,octagon,10,0.3,1,lugre_adamov,0.005,,0.0,0.6101291767355356,0.0,vel,0.0163702968513226,0.003481992806733,0.0167365137620283,0.0,tracked
octagon_c010_mu_0.5_case1_lugre_adamov_chi_0.005.arrow,octagon,10,0.5,1,lugre_adamov,0.005,,0.0,0.2296840800111337,0.0,vel,0.0099195546473701,0.0028287634156811,0.0103150117238934,0.0,tracked
octagon_c010_mu_0.8_case1_lugre_adamov_chi_0.005.arrow,octagon,10,0.8,1,lugre_adamov,0.005,,0.0,0.1892989536810941,0.0,vel,0.0067695829386884,0.0015089365426767,0.0069357150066598,0.0,tracked
octagon_c011_mu_0.3_case1_lugre_adamov_chi_0.005.arrow,octagon,11,0.3,1,lugre_adamov,0.005,,0.0,0.5897974417692532,0.0,vel,0.0618450670723844,0.046019206260032,0.0770881292157949,0.0,tracked
octagon_c011_mu_0.5_case1_lugre_adamov_chi_0.005.arrow,octagon,11,0.5,1,lugre_adamov,0.005,,0.0,0.5140120699907641,0.0,vel,0.0616107118314647,0.0305003500947754,0.0687470084315213,0.0,tracked
octagon_c011_mu_0.8_case1_lugre_adamov_chi_0.005.arrow,octagon,11,0.8,1,lugre_adamov,0.005,,0.0,0.5111906780197117,0.0,vel,0.0661873616453285,0.0222542235576772,0.0698284849307543,0.0,tracked
octagon_c012_mu_0.3_case1_lugre_adamov_chi_0.005.arrow,octagon,12,0.3,1,lugre_adamov,0.005,,0.0,0.8016295752729665,0.0,vel,0.0318647997934886,0.0040147436929846,0.0321167188984098,0.0,tracked
octagon_c012_mu_0.5_case1_lugre_adamov_chi_0.005.arrow,octagon,12,0.5,1,lugre_adamov,0.005,,0.0,0.2009640810232923,0.0,vel,0.0226631164458896,0.0038644109131233,0.0229902265918677,0.0,tracked
octagon_c012_mu_0.8_case1_lugre_adamov_chi_0.005.arrow,octagon,12,0.8,1,lugre_adamov,0.005,,0.0,0.0396513113779273,0.0,vel,0.0117119998030644,0.003204381041177,0.0121424460980494,0.0,tracked
octagon_c013_mu_0.3_case1_lugre_adamov_chi_0.005.arrow,octagon,13,0.3,1,lugre_adamov,0.005,,0.0,0.6489454573058869,0.0,vel,0.015926356807497,0.0049283899388184,0.0166714686980108,0.0,tracked
octagon_c013_mu_0.5_case1_lugre_adamov_chi_0.005.arrow,octagon,13,0.5,1,lugre_adamov,0.005,,0.0,0.2522931717253507,0.0,vel,0.0097688492574176,0.0038522119912539,0.0105009501017627,0.0,tracked
octagon_c013_mu_0.8_case1_lugre_adamov_chi_0.005.arrow,octagon,13,0.8,1,lugre_adamov,0.005,,0.0,0.2091625653158567,0.0,vel,0.0075007938588002,0.0023275350889794,0.0078536187902549,0.0,tracked
octagon_c014_mu_0.3_case1_lugre_adamov_chi_0.005.arrow,octagon,14,0.3,1,lugre_adamov,0.005,,0.0,0.8389529219752274,0.0,vel,0.0378631966470036,0.0042760483117615,0.0381038875902995,0.0,tracked
octagon_c014_mu_0.5_case1_lugre_adamov_chi_0.005.arrow,octagon,14,0.5,1,lugre_adamov,0.005,,0.0,0.1609332101873758,0.0,vel,0.0269243601972853,0.0042009370221905,0.0272501200712505,0.0,tracked
octagon_c014_mu_0.8_case1_lugre_adamov_chi_0.005.arrow,octagon,14,0.8,1,lugre_adamov,0.005,,0.0,0.0327053732967269,0.0,vel,0.0142478494847007,0.0038251951293146,0.0147524009136146,0.0,tracked
octagon_c015_mu_0.3_case1_lugre_adamov_chi_0.005.arrow,octagon,15,0.3,1,lugre_adamov,0.005,,0.0,0.8401675122407926,0.0,vel,0.0376859186297215,0.0044233575191077,0.0379446248460548,0.0,tracked
octagon_c015_mu_0.5_case1_lugre_adamov_chi_0.005.arrow,octagon,15,0.5,1,lugre_adamov,0.005,,0.0,0.1597186199218107,0.0,vel,0.0268070279548507,0.0040658807842275,0.0271136152942336,0.0,tracked
octagon_c015_mu_0.8_case1_lugre_adamov_chi_0.005.arrow,octagon,15,0.8,1,lugre_adamov,0.005,,0.0,0.0388162805703513,0.0,vel,0.0142306201124862,0.0037262280211506,0.0147103815059809,0.0,tracked
octagon_c016_mu_0.3_case1_lugre_adamov_chi_0.005.arrow,octagon,16,0.3,1,lugre_adamov,0.005,,0.0,0.8352458912688673,0.0,vel,0.0375585863554183,0.0045141803996375,0.0378288941643539,0.0,tracked
octagon_c016_mu_0.5_case1_lugre_adamov_chi_0.005.arrow,octagon,16,0.5,1,lugre_adamov,0.005,,0.0,0.1724971216741102,0.0,vel,0.0265272027229633,0.0044404945638744,0.02689629112493,0.0,tracked
octagon_c016_mu_0.8_case1_lugre_adamov_chi_0.005.arrow,octagon,16,0.8,1,lugre_adamov,0.005,,0.0,0.0512025708827287,0.0,vel,0.0140608681909975,0.0036559246012043,0.014528379089709,0.0,tracked
octagon_c017_mu_0.3_case1_lugre_adamov_chi_0.005.arrow,octagon,17,0.3,1,lugre_adamov,0.005,,0.0,0.5719328432798998,0.0,vel,0.0190323313614846,0.0038792677031201,0.0194236545213773,0.0,tracked
octagon_c017_mu_0.5_case1_lugre_adamov_chi_0.005.arrow,octagon,17,0.5,1,lugre_adamov,0.005,,0.0,0.1831627424436037,0.0,vel,0.0111518351472198,0.0028667984604974,0.0115144240222374,0.0,tracked
octagon_c017_mu_0.8_case1_lugre_adamov_chi_0.005.arrow,octagon,17,0.8,1,lugre_adamov,0.005,,0.0,0.1457381798858791,0.0,vel,0.0069459931390939,0.0017149785112747,0.0071545769953557,0.0,tracked
octagon_c018_mu_0.3_case1_lugre_adamov_chi_0.005.arrow,octagon,18,0.3,1,lugre_adamov,0.005,,0.0,0.6063209301737117,0.0,vel,0.0192696008788171,0.0041133150105924,0.0197037275256555,0.0,tracked
octagon_c018_mu_0.5_case1_lugre_adamov_chi_0.005.arrow,octagon,18,0.5,1,lugre_adamov,0.005,,0.0,0.1931704601525829,0.0,vel,0.0113204981913005,0.0035347959837669,0.01185953042688,0.0,tracked
octagon_c018_mu_0.8_case1_lugre_adamov_chi_0.005.arrow,octagon,18,0.8,1,lugre_adamov,0.005,,0.0,0.1588962410961677,0.0,vel,0.0076812569715354,0.0024493411482012,0.0080623185699297,0.0,tracked
octagon_c019_mu_0.3_case1_lugre_adamov_chi_0.005.arrow,octagon,19,0.3,1,lugre_adamov,0.005,,0.0,0.5838130543149584,0.0,vel,0.0198406778136691,0.0048249094601478,0.0204189188598331,0.0,tracked
octagon_c019_mu_0.5_case1_lugre_adamov_chi_0.005.arrow,octagon,19,0.5,1,lugre_adamov,0.005,,0.0,0.2022798871443211,0.0,vel,0.0125004522176796,0.0044075764154952,0.013254736342339,0.0,tracked
octagon_c019_mu_0.8_case1_lugre_adamov_chi_0.005.arrow,octagon,19,0.8,1,lugre_adamov,0.005,,0.0,0.1655764875567757,0.0,vel,0.0102435947691449,0.003564807274794,0.0108461552958123,0.0,tracked
octagon_c020_mu_0.3_case1_lugre_adamov_chi_0.005.arrow,octagon,20,0.3,1,lugre_adamov,0.005,,0.0,0.4900871721555181,0.0,vel,0.057220716341367,0.0371635127411884,0.0682300304696082,0.0,tracked
octagon_c020_mu_0.5_case1_lugre_adamov_chi_0.005.arrow,octagon,20,0.5,1,lugre_adamov,0.005,,0.0,0.410961677146725,0.0,vel,0.0575481012127371,0.0238397814172764,0.0622906022704465,0.0,tracked
octagon_c020_mu_0.8_case1_lugre_adamov_chi_0.005.arrow,octagon,20,0.8,1,lugre_adamov,0.005,,0.0,0.4082035450853376,0.0,vel,0.0625479524763442,0.0180507987246272,0.0651005199178932,0.0,tracked
octagon_c021_mu_0.3_case1_lugre_adamov_chi_0.005.arrow,octagon,21,0.3,1,lugre_adamov,0.005,,0.0,0.4925163526866483,0.0,vel,0.0638407062060741,0.0267573035757082,0.0692213049828799,0.0,tracked
octagon_c021_mu_0.5_case1_lugre_adamov_chi_0.005.arrow,octagon,21,0.5,1,lugre_adamov,0.005,,0.0,0.4044965143789775,0.0,vel,0.0630359500399817,0.017903785155657,0.0655292035686608,0.0,tracked
octagon_c021_mu_0.8_case1_lugre_adamov_chi_0.005.arrow,octagon,21,0.8,1,lugre_adamov,0.005,,0.0,0.4041043029390554,0.0,vel,0.0657512969774519,0.0153366690696728,0.067516268205298,0.0,tracked
octagon_c022_mu_0.3_case1_lugre_adamov_chi_0.005.arrow,octagon,22,0.3,1,lugre_adamov,0.005,,0.0,0.4959576917724161,0.0,vel,0.0691718960411729,0.0242647267483106,0.0733043529819411,0.0062121231290881,tracked
octagon_c022_mu_0.5_case1_lugre_adamov_chi_0.005.arrow,octagon,22,0.5,1,lugre_adamov,0.005,,0.0,0.401725730335657,0.0,vel,0.0651341058698115,0.0169157946726852,0.0672948427211793,0.0,tracked
octagon_c022_mu_0.8_case1_lugre_adamov_chi_0.005.arrow,octagon,22,0.8,1,lugre_adamov,0.005,,0.0,0.4001821885398348,0.0,vel,0.0668952906161791,0.0154931204662025,0.0686659791192357,0.0,tracked
octagon_c023_mu_0.3_case1_lugre_adamov_chi_0.005.arrow,octagon,23,0.3,1,lugre_adamov,0.005,,0.0,0.5216665190602108,0.0,vel,0.1395665866643714,0.0426940721387353,0.1459507311010501,0.1141208770353875,missed
octagon_c023_mu_0.5_case1_lugre_adamov_chi_0.005.arrow,octagon,23,0.5,1,lugre_adamov,0.005,,0.0,0.4636698338794772,0.0,vel,0.1414247195914058,0.0338161268131972,0.1454114223304139,0.1157529827047407,missed
octagon_c023_mu_0.8_case1_lugre_adamov_chi_0.005.arrow,octagon,23,0.8,1,lugre_adamov,0.005,,0.0,0.4693758777312466,0.0,vel,0.1580572686251031,0.0315500782495015,0.161175393912277,0.1255582687027923,missed
octagon_c024_mu_0.3_case1_lugre_adamov_chi_0.005.arrow,octagon,24,0.3,1,lugre_adamov,0.005,,0.0,0.521970166626602,0.0,vel,0.1433716145698203,0.0389560868174864,0.1485698373307605,0.1137286655954655,missed
octagon_c024_mu_0.5_case1_lugre_adamov_chi_0.005.arrow,octagon,24,0.5,1,lugre_adamov,0.005,,0.0,0.4631131466744265,0.0,vel,0.1415026396398729,0.0340218158241088,0.1455351537499491,0.1158288945963385,missed
octagon_c024_mu_0.8_case1_lugre_adamov_chi_0.005.arrow,octagon,24,0.8,1,lugre_adamov,0.005,,0.0,0.4697554371892357,0.0,vel,0.1585621664582779,0.031402187576892,0.1616417582698138,0.1252799251002669,missed
octagon_c025_mu_0.3_case1_lugre_adamov_chi_0.005.arrow,octagon,25,0.3,1,lugre_adamov,0.005,,0.0,0.5203760169030479,0.0,vel,0.1425537224180106,0.0401194839119364,0.1480916498813871,0.1138425334328622,missed
octagon_c025_mu_0.5_case1_lugre_adamov_chi_0.005.arrow,octagon,25,0.5,1,lugre_adamov,0.005,,0.0,0.4639987854097344,0.0,vel,0.1426902378511539,0.0334005275975908,0.1465472593459745,0.1156391148673439,missed
octagon_c025_mu_0.8_case1_lugre_adamov_chi_0.005.arrow,octagon,25,0.8,1,lugre_adamov,0.005,,0.0,0.4687559306165311,0.0,vel,0.159043150915009,0.0313706540631919,0.1621075007188958,0.1253811409557307,missed
octagon_c026_mu_0.3_case1_lugre_adamov_chi_0.005.arrow,octagon,26,0.3,1,lugre_adamov,0.005,,0.0,0.8366502612634269,0.0,vel,0.0375324696735777,0.0044118837410455,0.0377908851172149,0.0,tracked
octagon_c026_mu_0.5_case1_lugre_adamov_chi_0.005.arrow,octagon,26,0.5,1,lugre_adamov,0.005,,0.0,0.1548729108414833,0.0,vel,0.0265231776816272,0.0042223204133333,0.0268571581520462,0.0,tracked
octagon_c026_mu_0.8_case1_lugre_adamov_chi_0.005.arrow,octagon,26,0.8,1,lugre_adamov,0.005,,0.0,0.0361593643644276,0.0,vel,0.0138657291829865,0.003806599749124,0.0143787568108636,0.0,tracked
octagon_c027_mu_0.3_case1_lugre_adamov_chi_0.005.arrow,octagon,27,0.3,1,lugre_adamov,0.005,,0.0,0.5750705347992763,0.0,vel,0.0192271267970625,0.0038225241358867,0.0196034205086703,0.0,tracked
