dataset,scheme,channel,stratum,vcod_center,wz_center,n,channel_rms,N_bar,mu_bar,wz_bar,A_dF_dmu,abs_A,B_intercept,C_a,C_b,R2_form,R2_form_a,R2_form_b,partial_R2_chi_a,partial_R2_chi_b,chi_swing_a,chi_swing_b
quad,unbinned,Fpar,gross,-0.24375,,1256707,38.120051729690196,87.68528308534965,0.5557391659312796,6.794349777084089,58.71529216227637,58.71529216227637,8.13259575690812,-0.0437983777956676,-0.005701523883921065,0.9706034440808958,0.9800546554104853,0.9917490683509097,0.32150743629961587,0.719323186301285,3.4148821573213697,3.0203449411804746
quad,unbinned,Fpar,gross,-0.20625,,1501460,36.519607997309535,86.2787483329276,0.5415417660144126,6.432935647469418,56.371104351199946,56.371104351199946,-8.325370563554484,-0.050093202104484154,-0.006490609577189936,0.9639480104817613,0.9762267323767075,0.9896599807821315,0.3405837530473706,0.7131914394727783,3.744851231805479,3.121407494524142
quad,unbinned,Fpar,gross,-0.16875,,2083257,36.347641681016725,85.88776054208238,0.5552894818066126,6.420101581959985,53.569402649317524,53.569402649317524,0.4892278545538792,-0.05513699223084019,-0.007036876400348971,0.950392444622387,0.9655323499006907,0.9846018379512821,0.30519353681226025,0.6896004664711456,4.20739978245895,3.4474067807630457
quad,unbinned,Fpar,gross,-0.13124999999999998,,3736512,36.463027220897985,87.19090150985274,0.578643585247418,5.951402835036602,46.11888499356868,46.11888499356868,-91.7294267341314,-0.021588222507095058,-0.005499106114770839,0.8453721721886003,0.8478772638214597,0.8662129031843937,0.016200781374972915,0.13477995061285453,1.7426861486919707,2.6418839804005985
quad,unbinned,Fpar,gross,-0.09375,,13590515,30.69069821497205,87.69449268279342,0.5753833905484903,3.6995349986948574,20.956488728325496,20.956488728325496,22.771716139666335,0.00135685225458123,0.0012642896927823099,0.23629345925018086,0.2363047155148874,0.2369443625721761,1.4738992146773519e-05,0.0008522950731261938,0.1095423829898368,0.37760989078107354
quad,unbinned,Fpar,gross,-0.056249999999999994,,25242736,26.964117139011005,87.62178342295424,0.5151143679512388,3.944166977950921,17.530865078318712,17.530865078318712,5.98202830950054,-0.006686537660229095,0.00017596893766411075,0.06436464415201693,0.06448508199545522,0.06437084287446981,0.00012872305720968276,6.625147728902255e-06,0.48287756687962907,0.05012184390688332
quad,unbinned,Fpar,gross,-0.01874999999999999,,20790252,21.70986627780904,86.94841384566071,0.47618329494033446,4.778522352443576,21.567318123507228,21.567318123507228,-7.36534241372923,-0.06807203585499891,-0.005168906716744564,0.13612865642433325,0.14985023766047778,0.143254627357005,0.01588382499105616,0.008248879865810143,4.509460027659047,1.636244194343477
quad,unbinned,Fpar,gross,0.01874999999999999,,20762843,21.155907561590645,86.7033243317216,0.46888170372428717,4.697178175264125,-21.18050707373977,21.18050707373977,7.800247232275594,0.05179488741065888,0.0038939450320753417,0.1417023793559794,0.14960943160253737,0.1457526840197989,0.009212483008661869,0.004718997893504967,3.369038017220122,1.1897230322052166
quad,unbinned,Fpar,gross,0.056249999999999994,,25674986,26.760180258931243,87.37787891704762,0.5125317186151523,3.9640066658084496,-19.06800002028668,19.06800002028668,-4.881505151573874,0.01062546754965989,-0.00019466702867488293,0.0755741286863193,0.07588260115452028,0.07558176434218822,0.00033369086453910126,8.259889847186628e-06,0.7613603875964322,0.05529285363711888
quad,unbinned,Fpar,gross,0.09375,,13966125,30.26391774548338,86.889596985283,0.5725845501168092,3.783799528475814,-21.204138667843864,21.204138667843864,-18.823345969365022,-0.0011746103500328315,-0.001633815368962609,0.26787792364126783,0.2678863369514317,0.2689738318132916,1.1491676641984151e-05,0.0014968926732470292,0.09350206754301371,0.4921058034424841
quad,unbinned,Fpar,gross,0.13124999999999998,,3689633,35.748021055580224,86.25396569679015,0.572441730654512,5.859395529662562,-45.13331576921369,45.13331576921369,74.49477957381688,0.02664812010392791,0.005906220754653143,0.8438176162934825,0.8476524160573078,0.8662218422411441,0.024553343807527696,0.14344912285217362,2.1052172382847454,2.733964249487026
quad,unbinned,Fpar,gross,0.16874999999999998,,2195056,36.06728796164978,87.36134831998471,0.5374215054194523,6.562076334089825,-55.47211135836962,55.47211135836962,11.676231176025661,0.052143840083074364,0.007008430444830831,0.955348728219832,0.9685727999720585,0.984040456603845,0.2961633840427359,0.6425735984692943,3.917034198329896,3.4547481873646615
quad,unbinned,Fpar,gross,0.20625000000000002,,2305150,35.65477863896732,89.48096822026177,0.5167804264364572,6.454276677041501,-58.43156252993799,58.43156252993799,-20.7254814352657,0.04695249617251567,0.006083360964848134,0.9651442479120598,0.9756630654918517,0.988431862922648,0.3017813976084386,0.668113973034754,3.4738846950275555,2.9050116507548003
quad,unbinned,Fpar,gross,0.24375000000000002,,1921366,36.185405585153575,89.71311282422936,0.5184758135618097,6.47382823281803,-59.73111732965418,59.73111732965418,-8.438452263980684,0.03982021469128789,0.005528188613318265,0.9705747868270058,0.9783216472513263,0.989725553801877,0.26327287346317174,0.650828487198434,2.9635209892274914,2.6634738341149498
quad,unbinned,Fpar,gross,0.28125,,17949915,34.761429614701534,83.1115038573128,0.5426214218841648,6.64881258343956,-57.003348674049384,57.003348674049384,0.49362748651516813,0.021031408048147036,0.0031474673994494637,0.9829269080766387,0.9854480466997418,0.9909883399700962,0.14766737240214767,0.4721717618369338,1.5175618769616124,1.510022401429952
quad,unbinned,Fperp,trans,-0.01874999999999999,,52159283,14.074853061907172,88.03222621360693,0.47793340640823834,2.0538980543945207,16.35103905739246,16.35103905739246,-4.093358638501066,-0.025766824786957906,0.0003584443688496824,0.6376982998906487,0.6415952120140689,0.6377140491588611,0.010755986301593244,4.347003673339713e-05,1.7345625254187134,0.04955981774789325
quad,unbinned,Fperp,trans,0.01874999999999999,,57654728,14.738296726099577,88.1661699110691,0.4870626048223027,2.2636473053070962,-18.254883597954088,18.254883597954088,3.924254323039137,0.031729728908640085,0.000598874338023274,0.6631478582449387,0.6692628769893079,0.6632002615490626,0.0181534210010029,0.00015556767384926226,2.180083389862825,0.09314321180624299
quad,unbinned,Fperp,gross,-0.28125,,15774509,31.063675344411934,80.89528541363127,0.5258399231316738,6.739017498255608,53.70405547136132,53.70405547136132,0.039554681791749605,-0.024188223915941002,-0.002181132250338475,0.986757475390184,0.9899642152525555,0.9908180027515218,0.24215472176616137,0.3066278886374793,1.6462687349461411,1.0004038015954204
quad,unbinned,Fperp,gross,-0.24375,,2113005,31.6123256092735,86.9602135362027,0.5077896171566098,6.849689666213382,53.42164462259125,53.42164462259125,5.101267218867131,-0.029442601321678568,-0.0026005100113688966,0.9786273754764665,0.9846908836933903,0.9852041992432294,0.2837044280756095,0.307721859780075,2.0801783642324967,1.25850174612593
quad,unbinned,Fperp,gross,-0.20625,,2542431,31.24417209901359,86.93716140020011,0.5050721533839081,6.981312480725683,53.2733663232414,53.2733663232414,3.8617813115184174,-0.03378801515823866,-0.0033346033911178935,0.9735071516840148,0.9809437204725392,0.9834306691490071,0.28070099144595606,0.3745734451287636,2.373785888080652,1.635536076170749
quad,unbinned,Fperp,gross,-0.16875,,3271865,30.995568868688313,86.50003149268983,0.5075129627903354,6.940637034935278,52.67686799852936,52.67686799852936,2.5674725411292085,-0.04044361504545294,-0.004330126057518111,0.9644082094706825,0.9752211456714761,0.9799659637526381,0.30380422114157846,0.43711637011182053,2.8407522256906086,2.1109758286164753
quad,unbinned,Fperp,gross,-0.13124999999999998,,4278654,31.02511946826523,84.38644164956071,0.5197069685933949,7.02583329609856,51.04243363601744,51.04243363601744,1.0813372317567798,-0.05107559057640761,-0.005554460573908333,0.9459825900515662,0.9641506793657469,0.9735821309416735,0.33633766097864426,0.5109378794069259,3.583971884587717,2.738362422290272
quad,unbinned,Fperp,gross,-0.09375,,6858013,30.656203538783483,84.74778811076199,0.5348562477207324,7.533791861944348,48.64550748053671,48.64550748053671,-1.5203765236954545,-0.06783287814882004,-0.006775889836689354,0.9089977004535397,0.943689705425831,0.9623083263017682,0.3812211905104615,0.5858162498521409,4.919553326127373,3.702246934379997
quad,unbinned,Fperp,gross,-0.056249999999999994,,13165931,29.896647889985594,88.01066837331737,0.5593590305159565,6.96017530755827,45.538865002824124,45.538865002824124,0.7931237329050315,-0.07022009062491794,-0.008377543156971992,0.8592350329467835,0.9057466623056852,0.9303677390608338,0.3304204897893237,0.5053296115016921,5.531046903424383,4.592855774957239
quad,unbinned,Fperp,gross,-0.01874999999999999,,34642209,15.831204205664346,88.38682790094629,0.5132161606669061,2.052577900243044,19.423960133437678,19.423960133437678,-2.5826604880479307,-0.0337116847642863,-0.0004753042767945958,0.8373962026783636,0.8439588889709835,0.8374274371128166,0.04035998175146385,0.00019208920681777997,2.4467427558428367,0.07080749407060147
quad,unbinned,Fperp,gross,0.01874999999999999,,39497911,16.05075571847755,88.65863050909978,0.5071284909219786,2.2668092358557907,-20.762149501016005,20.762149501016005,2.320948478119378,0.033682861508678184,7.091311351719328e-05,0.8427594693374098,0.8495166939103717,0.8427604074279386,0.042973809262076904,5.965958807405426e-06,2.4230813288142348,0.01156379912469626
quad,unbinned,Fperp,gross,0.056249999999999994,,13691170,29.98169782347174,89.83377691349412,0.5581245430448952,6.783647363364634,-45.794216264880085,45.794216264880085,1.2523670791343262,0.06608949822344029,0.007800161957032714,0.8694792853763602,0.9130185564383739,0.9333005635196145,0.3335813107333993,0.4889743235568765,5.301798490319712,4.24480404514301
quad,unbinned,Fperp,gross,0.09375,,7464780,30.468338243727818,87.33032938685184,0.5285388718756617,7.0647307988372265,-49.531383473740576,49.531383473740576,1.8279417864941838,0.06267851220009706,0.007185843187719178,0.9219071872537836,0.9514784731308733,0.968733082894198,0.3786684694427581,0.5996185051316796,4.62893085297676,3.749172023379714
quad,unbinned,Fperp,gross,0.13124999999999998,,4032071,30.844206125822218,84.12064609696884,0.523062118697811,7.352814775607297,-49.059071241064146,49.059071241064146,0.40817393216510306,0.061455027212017795,0.005907759436910261,0.9389997733644612,0.9652251065160786,0.9766969265219207,0.4299218969842083,0.6179838213174306,4.326465712430219,3.058104200916114
quad,unbinned,Fperp,gross,0.16874999999999998,,2874379,30.292470533975024,82.59535369092443,0.5053667244298689,6.891474832133785,-50.13965098141245,50.13965098141245,1.6343451082072797,0.05010498537421523,0.004771423827298679,0.9572709428881752,0.9738981748493314,0.9807808899990809,0.3891317310756844,0.5502098267550951,3.34628696952468,2.1960509507795956
quad,unbinned,Fperp,gross,0.20625000000000002,,2441568,29.687240876649938,82.42579322825473,0.48750180212060484,6.495221229462669,-51.799660074893445,51.799660074893445,-1.1495179644661844,0.0429611982139829,0.003998089473162242,0.9685528656598599,0.980044273096212,0.9830013986073993,0.3654198602663836,0.4594546768955319,2.762076666256677,1.6695744895269897
quad,unbinned,Fperp,gross,0.24375000000000002,,2072113,29.8651255821478,82.9501834457377,0.48533535574556047,6.45848242525388,-52.871283605511415,52.871283605511415,-2.9886742507611905,0.038854067744525274,0.003526677941258617,0.97321530256531,0.9828217872511206,0.9845236630847517,0.358655710382184,0.4221948202706134,2.5027401252672927,1.4671534762245255
quad,unbinned,Fperp,gross,0.28125,,18308310,31.4074368038547,80.32926378131953,0.5295141659716207,6.760327501299254,-54.20892012484367,54.20892012484367,0.2149256020312794,0.02399613508550777,0.0021349713978651283,0.9874417002098161,0.9906826732632094,0.9911999573486163,0.2580741905784454,0.29926480507638237,1.6330995179801457,0.9822706086434657
quad,binned,Fpar,trans,-0.01874999999999999,3.75,8127201,20.774461327516157,88.53639632529854,0.5059446665586318,3.6062363227125016,15.227993587919652,15.227993587919652,-8.103716020425626,-0.014905543316241098,-0.004413649852657094,0.06192192905707816,0.0625544585210851,0.0627127797912781,0.0006742823263857913,0.0008430542816175691,1.0682985938901517,1.1407668846786287
quad,binned,Fpar,trans,-0.01874999999999999,6.25,4265254,22.720093260925676,89.38771834117597,0.5832603169705656,6.122685629689724,16.980459679658033,16.980459679658033,-13.462328499045828,-0.04090054368346456,,0.07937452031200776,0.08403153389552143,,0.005058532146092686,,3.411845409610756,
quad,binned,Fpar,trans,-0.01874999999999999,8.75,2030893,25.973642227039463,90.6182151439913,0.6656106944088107,8.597233686700616,23.11127252641325,23.11127252641325,-15.882234565083808,-0.05034455005944027,,0.09735813620975409,0.10375599729776763,,0.0070879286067549625,,4.858567508652108,
quad,binned,Fpar,trans,-0.01874999999999999,11.25,1069973,28.3534162675364,92.40657705158627,0.7198723706112193,11.107069280892086,15.445492762600114,15.445492762600114,0.011865892835610098,-0.02955544201885015,,0.1044834826890384,0.10622741864153074,,0.001947407913512269,,3.145689335883821,
quad,binned,Fpar,trans,-0.01874999999999999,13.75,428318,33.02414219350924,94.18015860128988,0.7511888363318819,13.584356224953611,17.17478934785428,17.17478934785428,-14.783164523328654,-0.04842920561230803,,0.09462498977313383,0.09741691925471696,,0.0030837271296935012,,5.4819601042722095,
quad,binned,Fpar,trans,-0.01874999999999999,16.25,215961,36.35083726963872,95.64035355674476,0.7791142845235949,16.122704339418934,30.396722934675424,30.396722934675424,-31.101517150370526,0.02002270803321119,,0.09273650428988567,0.09299096504188253,,0.00028047061652980627,,2.3871798342906465,
quad,binned,Fpar,trans,-0.01874999999999999,18.75,145347,39.493017295945556,95.43217923475578,0.7988936820161421,19.308447508859338,33.90346178575502,33.90346178575502,0.6653093465264298,-0.05822158490443957,,0.03452340497654327,0.03594707476772563,,0.0014745772176359767,,7.102117188295655,
quad,binned,Fpar,trans,0.01874999999999999,3.75,8044733,20.676267737581735,88.23467188082358,0.5092273043741752,3.6049274646544465,-17.54710453085593,17.54710453085593,10.073121563844285,0.018206889141851913,0.005043837189816707,0.0734617811527637,0.07442312175520815,0.07451668326977179,0.0010375617355974612,0.0011385413958644479,1.308900663014583,1.3071593386879548
quad,binned,Fpar,trans,0.01874999999999999,6.25,4146194,22.77108802528892,89.3842504464721,0.5855785812241238,6.116285563032203,-18.850019750345282,18.850019750345282,18.927396090895616,0.04068888425767465,,0.09164867084215023,0.09634834791536007,,0.00517385390690955,,3.4075477432733643,
quad,binned,Fpar,trans,0.01874999999999999,8.75,1945002,25.877055363296993,90.53595679262793,0.6700392081858991,8.599492854789302,-25.186990573319598,25.186990573319598,19.10186294547141,0.04879967186243842,,0.10694940477651771,0.11301155661563922,,0.006788139296412977,,4.73650714468993,
quad,binned,Fpar,trans,0.01874999999999999,11.25,1028524,28.013894313911486,92.20970585715196,0.7230430208726283,11.107327883464993,-20.322092718444893,20.322092718444893,4.352962498609243,0.02535744415378049,,0.10016390918217544,0.1014478495111022,,0.0014268602271328558,,2.7049935599060677,
quad,binned,Fpar,trans,0.01874999999999999,13.75,405026,32.1139438817228,94.36842165835223,0.7476586688261986,13.577594908857664,-34.31357427626356,34.31357427626356,18.743507482558815,0.04013918899910675,,0.09254116489119857,0.09439548860013347,,0.0020434246019684003,,4.531256434844664,
quad,binned,Fpar,trans,0.01874999999999999,16.25,197337,34.93378158642565,95.43399192977921,0.7769105641618164,16.1192082243983,-40.9861734835206,40.9861734835206,48.28396381359214,-0.017746361095392637,,0.08079381697490184,0.08098950950541861,,0.00021289296583360434,,2.1052487300690665,
quad,binned,Fpar,trans,0.01874999999999999,18.75,135353,38.510066763254095,96.29874753878403,0.7989804437286234,19.480371331498926,-18.345413010674633,18.345413010674633,12.89774393855762,0.12025904940327366,,0.07606560280670738,0.08210038609090575,,0.00653161447666708,,14.80452703546897,
quad,binned,Fpar,gross,-0.28125,1.25,3720056,30.745920864733936,81.09108769755895,0.46151006866562455,1.2507738037061165,60.036119223578424,60.036119223578424,-0.32726216605657216,0.0008319357717602859,-0.0018825652131294445,0.9933267729734624,0.9933296683080439,0.9933738653294085,0.0004338732325435702,0.007056909012503168,0.04981545339404628,0.14099479970426096
quad,binned,Fpar,gross,-0.28125,3.75,3723582,30.014537562088805,80.97048611112609,0.46093468600932397,3.7496461747564678,58.535729723422236,58.535729723422236,-0.6410034145003035,-0.00814508152439743,-0.0023000903675985704,0.9929036790407517,0.9931915685487634,0.9932646555220203,0.040568839778381556,0.05086811649888633,0.48638654832990863,0.5150166952583961
quad,binned,Fpar,gross,-0.28125,6.25,3346944,30.340720976697263,81.9412332752098,0.4776612037727517,6.164393691688326,57.83513294873111,57.83513294873111,-0.9174079132799915,-0.015873811085820477,-0.0026323128790357486,0.9919106503467804,0.9930942888882196,0.9932212223589191,0.1463206057569994,0.16201203660632357,0.9940853075281076,1.0161792523338613
quad,binned,Fpar,gross,-0.28125,8.75,2074838,34.851863129248734,82.11469552633424,0.582358767286888,8.657259287651286,57.03434404439662,57.03434404439662,-1.629624269286841,-0.023218476374529427,-0.002663366582249489,0.9869374914225908,0.9914452155205502,0.9915572326485983,0.3450886995592282,0.35366416784576116,1.7764999721298358,1.7641798560479418
quad,binned,Fpar,gross,-0.28125,11.25,1480402,37.3444330463947,82.15811347484201,0.6448106662919879,11.121671720041334,55.273255049826375,55.273255049826375,-1.7952105974223473,-0.029957691362019083,-0.002709604243585598,0.97695098934326,0.988312202022101,0.9886929916955577,0.4929154161121782,0.5094362845836095,2.53928236195361,2.554339324524045
quad,binned,Fpar,gross,-0.28125,13.75,881130,41.30389454608715,83.09645003806759,0.7380525007660531,13.630495209867837,55.79561472758176,55.79561472758176,-3.532720017423938,-0.035080887063606715,-0.0025635503609127575,0.9475502581603834,0.9818315121724668,0.9821461996398613,0.6536019589364287,0.6596017495237058,3.442391620902442,3.428808241031578
quad,binned,Fpar,gross,-0.28125,16.25,656591,41.64552098325753,79.48722680808753,0.7998930841269412,16.22549693125871,46.99722301666128,46.99722301666128,0.05720170747940176,-0.038127859329119634,-0.002355419048974523,0.777265638332842,0.9337733020530824,0.9355493004229923,0.7026651054143002,0.7106387218631347,3.8787491427156615,3.8879033440851836
quad,binned,Fpar,gross,-0.24375,1.25,277431,35.96562941270342,86.06641588949432,0.4792517779195555,1.248783871576989,65.76601150753717,65.76601150753717,-1.3451916066594611,-0.01282083376269284,-0.008366206853439905,0.9938828043619554,0.994436549473798,0.9946528961870306,0.09052270756206225,0.12588968387503197,0.8461233928749703,0.6894984789177762
quad,binned,Fpar,gross,-0.24375,3.75,272096,35.002987141512826,86.12650999209272,0.4817380630365755,3.7428365722233923,63.84003064762703,63.84003064762703,-0.4288454057275168,-0.02824410353472387,-0.007399707033191462,0.9909893214686564,0.9938004355592767,0.9940272661293001,0.3119758496368315,0.3371493778272464,1.8749754632106468,1.8385827618684016
quad,binned,Fpar,gross,-0.24375,6.25,246897,34.771129348306026,87.00695614925665,0.4965848106700374,6.199850863882579,61.57717413904452,61.57717413904452,2.4948200571568937,-0.04144735662194585,-0.006630626262250403,0.9870848759445496,0.993593916710643,0.9938286824834989,0.5039859267434954,0.5221635123282619,2.86526125729498,2.8418632886166413
quad,binned,Fpar,gross,-0.24375,8.75,159837,39.157711628921774,88.35396975296285,0.5931749219517384,8.655955277793396,60.00259282260283,60.00259282260283,12.59174392997771,-0.0505831158286458,-0.005802865004684857,0.9780741968847283,0.9940223178725706,0.9943230282218748,0.727367700238726,0.7410826071784304,4.24164589197534,4.21198002580705
quad,binned,Fpar,gross,-0.24375,11.25,119606,41.10437411672479,89.24482851497183,0.6492884972325813,11.189123741341358,57.89352310525542,57.89352310525542,-1.5576796462691969,-0.058076731509552636,-0.005183031901792417,0.9626261139203722,0.9931218914882736,0.9934605341416217,0.8159648558602629,0.8250257989108911,5.38446945732166,5.376760721136013
quad,binned,Fpar,gross,-0.24375,13.75,73791,44.91810746119608,91.04773877976838,0.7274586331666458,13.599237959304297,55.926124046659666,55.926124046659666,20.82447132865678,-0.0645059292831373,,0.9286260691916195,0.9922923908433772,,0.892010863499789,,6.835921791236683,
quad,binned,Fpar,gross,-0.24375,16.25,50266,46.769410265029116,89.80226347406273,0.7993733338638428,16.2097058546954,49.463944019800365,49.463944019800365,35.67075810620519,-0.06949511719454703,,0.80478011410756,0.9823380259775599,,0.9095277925109982,,7.981990639605246,
quad,binned,Fpar,gross,-0.20625,1.25,356930,34.375704779064186,84.59753789627979,0.46502115260695287,1.2467955817267606,63.80609632193447,63.80609632193447,-7.133906550926385,-0.019048758562663207,-0.011104472745572386,0.9916144350034437,0.9928409111739435,0.9929811138480014,0.1462604095255809,0.16297993577282477,1.1989942264799096,0.8714522823788229
quad,binned,Fpar,gross,-0.20625,3.75,346441,33.284048959412175,84.54303747068899,0.46713841606507245,3.740571072459811,61.657763848525754,61.657763848525754,-13.076243293211254,-0.03593963971168328,-0.009381463118611415,0.9873726292034962,0.991920096909628,0.9922391363734403,0.36012783495601586,0.38539354299245915,2.270999992112568,2.217440116000994
quad,binned,Fpar,gross,-0.20625,6.25,297061,33.509991352383,85.64344799732002,0.48964522438152386,6.179913591004079,59.22164419362301,59.22164419362301,-14.706322882679046,-0.05061439852520172,-0.008080303696252029,0.9814505436942869,0.9914090109583411,0.9916901916795322,0.5368603316414742,0.5520187662908267,3.3960160152809418,3.350470018562882
quad,binned,Fpar,gross,-0.20625,8.75,180569,38.33338443037525,87.21756565009723,0.5961776384650758,8.658376271839872,57.180933864971976,57.180933864971976,-2.436425110317302,-0.05918874297827797,-0.006789975377504674,0.9692976014937195,0.9913226068910801,0.9916784699258177,0.7173708397034585,0.7289615639481685,4.924234682037697,4.891074528938504
quad,binned,Fpar,gross,-0.20625,11.25,130650,40.26331298702988,88.278588828688,0.6561944125526246,11.180231512077574,54.55700240633807,54.55700240633807,-11.26499900200204,-0.06717136110711311,-0.005991424592869149,0.9474276184971304,0.9897242390068927,0.9900969110915204,0.8045406979985021,0.8116294406800065,6.2257552213627605,6.208530047452003
quad,binned,Fpar,gross,-0.20625,13.75,79213,43.82496625493011,90.35830815004314,0.7322914168128969,13.604006218740672,53.1737243572807,53.1737243572807,-20.885394580161595,-0.07242200195132038,,0.9044974865289855,0.9867479484566718,,0.8612387144412672,,7.667301529158886,
quad,binned,Fpar,gross,-0.20625,16.25,52086,45.553020152586825,89.59359759759019,0.7993491533233484,16.198829925121963,48.338149956920226,48.338149956920226,-10.970874163455692,-0.07618098754928308,,0.8018919588768579,0.9753051610283351,,0.8753466097001341,,8.729313203092019,
quad,binned,Fpar,gross,-0.16875,1.25,501773,35.32019536495207,84.52138292788257,0.47870710460706073,1.2473191212798138,62.19213680944354,62.19213680944354,3.824630465531177,-0.024016526692812883,-0.01253252213842559,0.9870874748243778,0.98895438460704,0.9889571620692889,0.1445813082468872,0.14479640654958809,1.5547717796252216,1.0119813537891513
quad,binned,Fpar,gross,-0.16875,3.75,483219,33.99129852574547,84.33170349719848,0.4826997696696518,3.734361255737423,59.69056735169846,59.69056735169846,2.2703189526559258,-0.04123655918314795,-0.010660860661792114,0.9821563720876995,0.9879591516944054,0.9883816132088983,0.32520178268824856,0.34887754619156663,2.685779580112656,2.592964333656249
quad,binned,Fpar,gross,-0.16875,6.25,404695,33.84554182409095,85.38085399285433,0.5055434339440809,6.179635933792709,56.611913699713945,56.611913699713945,-0.9662226728194343,-0.05623213233300884,-0.008987246546885668,0.9748062698552962,0.987084558686532,0.9875344565455696,0.4873549395311331,0.5052124721971405,3.8835017346068925,3.8355574918137925
quad,binned,Fpar,gross,-0.16875,8.75,248123,37.76955801746001,86.69140583312247,0.60726373613087,8.664279655561996,53.660975263093775,53.660975263093775,-14.19817700807462,-0.06807384804208114,-0.007815689456652017,0.9550778188580608,0.9840482469876609,0.9846300627164692,0.6449025268399863,0.6578541626247648,5.733947027991672,5.703916145059419
quad,binned,Fpar,gross,-0.16875,11.25,175624,39.336194678159046,87.78570664698579,0.6716439666560395,11.171879153158756,49.99189474858571,49.99189474858571,-14.024610445575732,-0.07638969750408146,-0.0068195711349784026,0.9228079208002746,0.9797032872412331,0.980267336658325,0.7370622352812709,0.7443693245958684,7.206388977024223,7.187307120435379
quad,binned,Fpar,gross,-0.16875,13.75,112581,41.48486735843395,88.75779175164112,0.7495607606967442,13.641514328267082,48.12009000710739,48.12009000710739,-25.757127120827654,-0.08114910439290869,,0.8580878238817282,0.9702759444327287,,0.7905461223954536,,8.638076495477984,
quad,binned,Fpar,gross,-0.16875,16.25,78597,41.63731141934043,87.91728225293632,0.799427459063324,16.172325025278045,43.16357818591688,43.16357818591688,2.5195993554241247,-0.08353987224865685,,0.7983463101185841,0.9621734590096643,,0.8124183048047381,,9.394357982347,
quad,binned,Fpar,gross,-0.13124999999999998,1.25,1118104,37.24948921457309,86.87952695075286,0.5409516467162254,1.1374783672441995,50.52287085848686,50.52287085848686,-169.59143331846624,0.014130800287289058,0.014688604318121284,0.8557652871988235,0.8567051570853685,0.858334420547058,0.0065162530454132665,0.017812170859146614,1.0625824431866255,1.2563757789894965
quad,binned,Fpar,gross,-0.13124999999999998,3.75,841164,34.34101430245303,85.43517229104111,0.5014994697823489,3.7142982023497244,54.57221200143309,54.57221200143309,-41.03618829895036,-0.005064669123507875,-0.0022795070843541483,0.9307296700479243,0.9308233681634229,0.9310244043436655,0.0013526442787766602,0.004254841805216936,0.3471988183601728,0.5804233491347188
quad,binned,Fpar,gross,-0.13124999999999998,6.25,636942,34.422805807932285,86.57391809040755,0.5314582803457778,6.163775438350998,53.23430918679485,53.23430918679485,-40.316080033919505,-0.025630772339421997,-0.004335253452130351,0.9273734335911629,0.9301143125598696,0.9305260266122791,0.03773934393755588,0.04340826197633296,1.8868523913460025,1.9671502578817541
quad,binned,Fpar,gross,-0.13124999999999998,8.75,405691,36.9664394050123,87.33484446138286,0.6173328962190455,8.66946263920225,50.23459326238926,50.23459326238926,-31.936216391133463,-0.04233713507622888,-0.004932693812287173,0.896041847122491,0.9068402010168461,0.9074550913312289,0.10387212157451996,0.10978690841290523,3.6521484336728807,3.6889544399055887
quad,binned,Fpar,gross,-0.13124999999999998,11.25,285214,38.21019467560846,88.71667834081713,0.6844853338195183,11.181422863667162,46.72656798677584,46.72656798677584,-35.093933330054675,-0.04739303257937173,-0.004276472914799128,0.8238657258356747,0.8442743045700525,0.8450007050892736,0.11586943444827438,0.11999356373922307,4.6047271544250945,4.6459250637128555
quad,binned,Fpar,gross,-0.13124999999999998,13.75,184158,39.925731237694606,90.09912227335852,0.7554974532738203,13.631728935808502,45.49286577448851,45.49286577448851,-53.21954592145045,-0.056737047102730864,,0.6636958599620708,0.7156988584755193,,0.1546308603503464,,6.17931417486386,
quad,binned,Fpar,gross,-0.13124999999999998,16.25,130638,39.39198391289816,89.61619136037147,0.7994167087677402,16.204351883095427,33.39041876397431,33.39041876397431,-45.924927709665276,-0.0645119033175613,,0.49448091662240956,0.5891878568433918,,0.18734592488221097,,7.3946826721967955,
quad,binned,Fpar,gross,-0.09375,1.25,7868632,30.363522365441447,87.92834069382594,0.5625759217104209,0.7273401732191342,11.167497819941952,11.167497819941952,39.80165649473128,0.007643621964564334,0.03677901024490055,0.1471762916051398,0.1475278762851211,0.15800274831068395,0.0004122595051244411,0.012694835519900242,0.6049635386883099,2.1172279282921833
quad,binned,Fpar,gross,-0.09375,3.75,1858553,30.040303662999634,86.49552935115129,0.5129568002634298,3.693428185918191,36.1573187768241,36.1573187768241,-5.5593761883459605,0.016652548750996407,0.0037168459689873724,0.5303579146982609,0.5316713256020809,0.5313438827072265,0.002796620969298477,0.0020994030131098514,1.1821569747735536,0.9745377304555247
quad,binned,Fpar,gross,-0.09375,6.25,1398571,29.93246568154052,86.55846010075594,0.5429527710784808,6.176164802270114,36.785592600026526,36.785592600026526,-9.966279113970739,0.002518277661884188,4.5288903822580205e-05,0.5428067780757683,0.5428394403181067,0.5428071989827634,7.144078427259864e-05,9.206326231259862e-07,0.18936302008431657,0.021033049473609955
