stratum,channel,wz_center,n,F,partial_R2_chi,slope_dF_dchi,chi_swing_abs,channel_rms,rel_swing
0.5<=psi<2,Fperp,6.875,377279,542.9690447766359,0.001437137126736075,199.16961276875458,1.5933569021500367,26.540687763629403,0.060034499344569635
0.5<=psi<2,Fperp,8.125,278604,845.7949090589615,0.0030267409929685333,276.9035445830912,2.21522835666473,29.2152811977373,0.07582430378374375
0.5<=psi<2,Fperp,9.375,212279,1418.7080333490585,0.006639134310867047,367.44643017910965,2.9395714414328773,32.15414872571881,0.09142121803652765
0.5<=psi<2,Fperp,10.625,157450,1618.8227530177148,0.010177445975979514,353.94597309296853,2.8315677847437484,35.75430512996243,0.07919515634414802
0.5<=psi<2,Fperp,11.875,141019,5537.866716703077,0.03778879106721168,404.5970260092158,3.2367762080737266,37.399460430348874,0.08654606699745729
0.5<=psi<2,Fperp,13.125,125862,12924.415100488915,0.09313053634217304,466.21299818613585,3.729703985489087,38.82165551998053,0.09607277009527587
0.5<=psi<2,Fperp,14.375,107095,14023.85758288748,0.11579451799197736,511.6185668630857,4.092948534904686,40.420323732572506,0.10125966733924015
0.5<=psi<2,Fperp,15.625,85645,17456.13136254563,0.1693255453334008,580.3502664800059,4.642802131840047,42.37704332155222,0.10955936912849225
0.5<=psi<2,Fperp,16.875,58494,11640.915834335849,0.1660001968720969,586.1571124705401,4.689256899764321,44.20290898254408,0.10608480318831796
0.5<=psi<2,Fperp,18.125,39703,7242.080071058584,0.1542966532376475,618.4966301380202,4.947973041104163,46.28050843358923,0.10691267681737585
0.5<=psi<2,Fperp,19.375,53756,27540.052023655277,0.33879998521339993,892.2343394522901,7.137874715618321,52.29821642009938,0.13648409456799515
psi>=2,Fpar,0.625,1268750,118.97038022855952,9.376163091732548e-05,84.31377721050814,0.6745102176840652,33.71292171529497,0.020007468453202962
psi>=2,Fpar,1.875,1266364,118.22042517374821,9.334617050493959e-05,83.49091768449917,0.6679273414759934,33.53623527224221,0.019916586821802085
psi>=2,Fpar,3.125,1262310,101.42280521025096,8.034110468900818e-05,76.76453218724386,0.614116257497951,33.31871237554552,0.018431572342173866
psi>=2,Fpar,4.375,1252465,88.00222141150147,7.025878632241884e-05,71.05533532819818,0.5684426826255855,33.05900335605384,0.017194791884779882
psi>=2,Fpar,5.625,1240409,60.39777129301422,4.8689802110191934e-05,58.45793097266822,0.46766344778134583,32.75801431661399,0.014276306349379653
