t,Xo,Yo,Vx,Vy,Vx_des,Vy_des
24.7,-2.920778733016373,4.2420248523344615,-0.0001870039556405544,-0.001934532307243538,2.6335268523099955e-64,1.5204674370992827e-64
24.72,-2.920745855823592,4.242001946336257,0.0022291290213862103,1.9642724213659216e-5,2.6335268523099955e-64,1.5204674370992827e-64
24.740000000000002,-2.920734717948382,4.242012299158091,-0.0007967495326121211,0.0006745159740970943,2.6335268523099955e-64,1.5204674370992827e-64
24.76,-2.920737122632776,4.242023615945959,0.0007307082973680467,0.0008989547614221613,2.6335268523099955e-64,1.5204674370992827e-64
24.78,-2.9207361049870877,4.242051507855391,-0.0011969312467601813,0.0006219771385070186,2.6335268523099955e-64,1.5204674370992827e-64
24.8,-2.920773289030411,4.242031651595278,-0.00161976073540512,-0.0017608194669047692,2.6335268523099955e-64,1.5204674370992827e-64
24.82,-2.92078372353489,4.242007558455979,0.00010539925616711146,-0.0006792596253192965,2.6335268523099955e-64,1.5204674370992827e-64
24.84,-2.9207791674319505,4.242004019580994,-8.035956332888774e-5,-0.00010363311805779875,2.6335268523099955e-64,1.5204674370992827e-64
24.86,-2.920794549161731,4.241994003398836,-0.0011013994423671742,-0.0005419977348817117,2.6335268523099955e-64,1.5204674370992827e-64
24.88,-2.920801449534049,4.242004112691548,0.000942808793699779,0.0013870410813953122,2.6335268523099955e-64,1.5204674370992827e-64
24.900000000000002,-2.9207672629342065,4.242014539283459,0.001287116751638903,-0.0009497281588371478,2.6335268523099955e-64,1.5204674370992827e-64
24.92,-2.9207791663960916,4.241992332659266,-0.0019430697812356978,0.00014059876501336553,2.6335268523099955e-64,1.5204674370992827e-64
24.94,-2.9207975840611,4.242028009519401,0.0005892345259405793,0.0023127977101719236,2.6335268523099955e-64,1.5204674370992827e-64
24.96,-2.920773630388819,4.242040530492927,0.000690138123681133,-0.0013123872478106513,2.6335268523099955e-64,1.5204674370992827e-64
24.98,-2.9207984871124375,4.242025180005274,-0.0022319373525812687,0.0006619958430658002,2.6335268523099955e-64,1.5204674370992827e-64
25.0,-2.920819880329769,4.242056614998199,0.0003357482346524768,0.0017742325455983067,2.6335268523099955e-64,1.5204674370992827e-64
25.02,-2.920811289363252,4.24207929146632,-0.00019301122038547768,0.00034739154101104023,-8.278741569548189e-6,-3.089668416028637e-5
25.04,-2.920828348460964,4.242075929026931,-0.0009647434255358018,-2.9676133746253898e-5,-6.463284821593823e-5,-0.00024121307337976908
25.060000000000002,-2.9208404340268905,4.2420859655496415,-0.000620308225532735,0.00010204348912514296,-0.00021281604774081727,-0.0007942403028347343
25.080000000000002,-2.9208629204077496,4.242058513531742,-0.0010830205224586387,-0.002057802645573089,-0.0004920096649808461,-0.0018362050675234602
25.1,-2.920873587736596,4.2420305087192505,-0.0009457461982780923,-0.0018710444556684755,-0.0009369789432767333,-0.0034968530219309677
25.12,-2.920923843759287,4.241948435216713,-0.002681007099067954,-0.004447730339264638,-0.001578229365942038,-0.005890032179692903
25.14,-2.920937441932126,4.241845953914034,-0.0010983802719513548,-0.008736196080526643,-0.002442162977732075,-0.009114276313259808
25.16,-2.9210085934104586,4.241617365797498,-0.0029825804154149644,-0.011613381612622877,-0.003551234706312799,-0.013253388353561314
25.18,-2.921075834237571,4.2413139552398,-0.0058881233416916545,-0.019550621245725788,-0.004924108683729689,-0.018377023789670318
25.2,-2.921197508742988,4.240894872408169,-0.005425539047580242,-0.023536965409069213,-0.006575814567876638,-0.02454127406846721
25.22,-2.9213438544968118,4.240330769169301,-0.009531549213037458,-0.0315194544029866,-0.008517903863964837,-0.03178924999430405
25.240000000000002,-2.9215355241842684,4.239624610185241,-0.009580077538960613,-0.04029042500401765,-0.010758606245992076,-0.040151665128670314
