t,Xo,Yo,psi,xo_ref,yo_ref,psi_ref
14.22,-0.936592142925409,-1.1965932325849298,-4.358691957388211,-0.9483719451687829,-1.1917595242618602,-4.3905686921855995
14.24,-0.9394580741022711,-1.1889904457285272,-4.37823698273224,-0.9509967892813823,-1.1836457275895258,-4.408382299383087
14.26,-0.9420290341227925,-1.1811818921338206,-4.397463133248312,-0.9534976944972572,-1.175421526718277,-4.425914224288063
14.280000000000001,-0.9446104979384471,-1.173337175331081,-4.41625487989295,-0.9558740982733245,-1.1670887715652105,-4.4431682724896175
14.3,-0.946901540168284,-1.165289743395597,-4.434655708914933,-0.9581254660713278,-1.1586493364651729,-4.460148545748137
14.32,-0.9492428064339943,-1.157195512543778,-4.452717694062006,-0.9602512914780794,-1.1501051197491423,-4.4768594058911635
14.34,-0.9511572278717411,-1.1489086620223572,-4.4703982132256845,-0.9622510963193671,-1.1414580433172345,-4.493305440880786
14.36,-0.9532138416329504,-1.1405814974312039,-4.487751213510907,-0.9641244307675139,-1.1327100522063986,-4.509491433075461
14.38,-0.9549912349077359,-1.1321505041571573,-4.504929763667637,-0.9658708734425605,-1.1238631141529007,-4.525422329681403
14.4,-0.9567672426389902,-1.1235964152586113,-4.521777996355592,-0.9674900315070483,-1.1149192191497235,-4.541103215365349
14.42,-0.9586618136444038,-1.1150360446587222,-4.538440484392352,-0.9689815407543829,-1.1058803789989302,-4.55653928698133
14.44,-0.9602196854131789,-1.1063172048018122,-4.554811303586611,-0.9703450656907573,-1.096748626859149,-4.57173583034833
14.46,-0.9617948717295768,-1.0975096502624093,-4.570994062975061,-0.971580299610616,-1.0875260167882392,-4.586698199003627
14.48,-0.9629401356153257,-1.088543433879836,-4.5867915114709925,-0.9726869646656445,-1.0782146232812608,-4.601431794847144
14.5,-0.9642515080113545,-1.0795322252542652,-4.602276649498002,-0.9736648119272671,-1.0688165408038457,-4.615942050585496
14.52,-0.9652549829325308,-1.0704319012776777,-4.6175444857122745,-0.9745136214426399,-1.059333883321075,-4.630234413879882
14.540000000000001,-0.9662411095365492,-1.0612281074663874,-4.632628805724282,-0.9752332022841261,-1.0497687838219791,-4.644314333099417
